,Title,Author,Date,Text
10,"Removal from service, admin raps recommended vs 2 generals, 2 colonels",Third Anne Peralta-Malonzo,"May 03, 2023","THE advisory group that assessed the involvement of Philippine National Police (PNP) third level officers -- from colonels to generals -- has recommended the filing of charges against and acceptance of the courtesy resignation of four high-ranking officials due to their links to the illegal drug trade.Former PNP chief retired General Rodolfo Azurin Jr., who headed the council, said they recommended the removal from police service through the acceptance of their courtesy resignation of two colonels and two generals, as well as the filing of administrative cases against them.Azurin said he is hoping that his successor, PNP Chief General Benjamin Acorda, “will sustain our efforts on this.”“It’s now with Napolcom (National Police Commission) on how they will deal with [our] recommendations,” he said.The council had earlier recommended for Napolcom to conduct further investigation against 36 senior police officers over their possible involvement in the illegal drug trade before submitting their recommendation to President Ferdinand “Bongbong” Marcos Jr.ADVERTISEMENTADVERTISEMENTThe 36 officials were among the 953 full-fledged police colonels and generals who filed their courtesy resignation and whose records were scrutinized by the five-man advisory council following the orders of Interior Secretary Benhur Abalos Jr. with the backing of Marcos in a bid to weed the police organization of erring members.Around 917 police officials were “cleared” from drug links. (SunStar Philippines)"
11,A tense week at sea as Philippine coast guard faces China,,"May 02, 2023","WHEN two Philippine Coast Guard vessels set out to patrol the volatile South China Sea recently, they had to face more than China’s growing territorial ambitions.The Associated Press and three other news agencies were invited by the Philippine coast guard two weeks ago to join a 1,670-kilometer (1,038-mile) patrol of one of the world’s most fiercely contested seas.The invitation was part of a new Philippine strategy aimed at bringing attention to China’s increasingly aggressive actions in the South China Sea. China has rapidly built up its military presence in the area in recent years, pushing back other claimants like the Philippines and building artificial islands with airstrips and military garrisons. The rich fishing archipelago is believed to sit atop vast undersea deposits of oil and gas.The Philippines dispatch regular patrols to assert their claims to the islands, spot encroachments, and resupply Filipino sailors stationed on the islands. Arrayed against far larger and more powerful fleets of Chinese coast guard vessels, navy warships and seaborne militias, the Philippine coast guard says its patrol vessels often face David and Goliath confrontations, especially near Beijing’s artificial island bases.The BRP Malabrigo and BRP Malapascua, Japanese-built 44-meter (144-foot) patrol ships, planned to make a circuit of disputed islands, islets and reefs claimed by the Philippines in the Spratly Islands, some occupied by Philippine garrisons and some by Chinese military installations.ADVERTISEMENTThe voyage provided a glimpse of what it's like for Filipino coast guard personnel to work on the frontlines of multiple geopolitical conflicts, while facing a constant battle against sun, sea, stress and gnawing isolation.The sailors, a mix of sunburned veterans and sprightly recruits, brought cellphones brimming with personal photographs and videos and games.Life on patrol was a mix of hard work and claustrophobic leisure. It was often so hot that sailors got dizzy after a few minutes outside, so crewmembers spent most of their down time between four-hour shifts in tiny, air conditioned cabins. When there was room in the mess hall, a few people might gather to watch a film or sing on the karaoke machine — a Filipino necessity. Some liked to take walks in the ship’s narrow passages.The two ships visited one or two destinations a day, working without interruption day and night. The easiest stops were at places occupied by Filipino forces, where the ships sent motor launches to deliver basic supplies like water, crude oil and cigarettes. At one, thirsty sailors offered dried fish in exchange for extra drinking water.Visits to Chinese-controlled areas were harder. At one reef, the patrol encountered more than 100 small Chinese boats, suspected of belonging to the militia, anchored in groups. The Filipinos lowered launches and demanded the boats leave Philippine waters. The Chinese boats did not reply, or leave.ADVERTISEMENTThey faced off with the Chinese Coast Guard at Chinese-occupied Subi Reef, and later at the Second Thomas Shoal, which is occupied by Filipino sailors on a beached, crumbling navy ship, surrounded by Chinese ships.These encounters are tense, drawn-out affairs. Chinese coast guard and navy ships shadowed the patrol for more than an hour, and over the radio accused the Filipinos of intruding into what Beijing claims as its territorial waters and ordered them by radio to leave or face unspecified counter actions.A radio operator, holding a paper script in the corner of the bridge, asserted Philippine sovereign rights and asked the Chinese ships to stay away and abide by international anti-collision regulations.Meanwhile, the rest of the bridge was quiet, and intensely focused. A radar operator watched intently for tiny changes in the other ship’s speed or bearing. When it approached one knot faster, the commander barked an order to alter the Malabrigos’s speed in response. The encounter lasted for more than an hour.ADVERTISEMENTCommander Julio Colarina III, 41, was a 24-hour fixture on the bridge of the Malabrigo, where he slept on a folding bed when off duty. He’s a second-generation defender of the Philippines’ territorial interests. His father, a retired navy man, spent a year in the 1970s garrisoning Philippine-occupied Thitu Island.As crew members rested between four-hour shifts on the bridge, the strains of classic rock hits like “Hotel California” could be heard from the mess hall. One night, a sailor celebrated her birthday in stark austerity: colleagues put a candle on an omelet and prepared sardines, fried fish and rice to mark the occasion.Asked for a birthday wish, the 27-year-old said, “peace and good health always.”On April 23, the second to last day of the voyage, journalists witnessed a cliffhanger encounter when a Chinese coast guard ship blocked the Malapascua as it tried to steam toward the Second Thomas Shoal, as the crew fell silent. The Malapascua’s Capt. Rodel Hernandez said a near-collision was averted when he abruptly reversed his vessel’s direction and shut off its engine to bring the vessel to a full stop.ADVERTISEMENTThe journalists captured the dangerous confrontation on video and cameras, sparking a new round of arguments between Manila and Beijing. The Philippines criticized China for “highly dangerous maneuvers” that it said endangered the Philippine patrol vessels and its crewmembers.China said the Filipino vessels barged into its territorial waters laden with journalists in a “premeditated provocation designed to deliberately create a friction” intending to lay the blame on Beijing.Petty Officer 2nd Class Reggie Lobusta, who has been deployed to the disputed region multiple times in the past, said he felt like he’d just finished yet another round in a long boxing match, with no end in sight.“There will be far worse than what we’ve encountered if these problems are not addressed properly,” Lobusta said.The patrols are considered some of the most difficult assignments in the Philippine Coast Guard. The entire crew was to undergo brief sessions with psychologists in a “stress debrief” after their return to shore, Colarina said, and received half a month’s salary as hazard pay.ADVERTISEMENTAs the Malabrigo headed home after seven days, more crewmembers than usual milled and chatted on the deck, taking selfies with cellphone cameras as the sun set in the background.“It’s our morale booster — the sunsets, sunrises, dolphins and green turtles,” said Lobusta. “It will break my heart when I retire and leave this ship and my second family here one final time.” (AP)"
12,"PNP to intensify campaign vs illegal vape sale, use",Third Anne Peralta-Malonzo,"May 02, 2023","THE Philippine National Police (PNP) will intensify its campaign against the illegal use and sale of electronic cigarettes, commonly known as vape, especially near school premises.In a television interview, PNP Chief General Benjamin Acorda said they will be coordinating with school officials and parents, and educate them more about the provision of Republic Act 11900, or the act regulating the importation, manufacture, sale, packaging, distribution, use and communication of vaporized nicotine and non-nicotine products and novel tobacco products.“Bigyan natin bilang pagpopotrekta na rin sa ating mga kabataan lalo sa mga school places and public places, ipapatupad natin yung RA 11900 lalo na yung paggamit ng mga vapes and electronic cigarettes pati na rin yung mismong sigarilyo para sa kalusugan ng karamihan and this will be emphasized in public places lalo na sa mga eskwelahan,” he said.(To protect our young people especially in school places and public places, we will implement RA 11900, especially the use of vapes and electronic cigarettes, as well as cigarettes themselves for the health of the majority and this will be emphasized in public places especially in schools.)He said the PNP will boost police visibility in the vicinity of schools.ADVERTISEMENTUnder Section 9 of RA 11900, “the sale, promotion, advertising, and product demonstration of vaporized nicotine and non-nicotine products or novel tobacco products within 100 meters from any point of the perimeter of a school, playground or other facility frequented particularly by minors shall be prohibited.”The use of vaporized nicotine and non-nicotine products shall be absolutely prohibited in public places, including centers of youth activity, such as play schools, preparatory schools, elementary schools, high schools, colleges and universities, youth hostels and recreational facilities for persons under 18 years old.Persons below 18 years old are also not allowed in designated vaping areas.PNP chief information officer Colonel Red Maranan clarified that minors or students caught using electronic cigarettes in public places will not be detained or punished.“Ang focus nito ay yung ating mga menor de edad subalit medyo special ang gagawin nating handling sa case na ito sapagkat ang gagawin ng ating pambansang pulisya ay sila muna ay sisitahin, pagbabawalan, at paalahanan at katuwan natin diyan ang mga magulang at mga school officials sa pagpapatupad natin nitong mg ordinansang ito. Basically, kapag minor ay kahit saang area yan ay puwedeng sitahin, i-accost at ipagbawal yung paggamit ng vape at sigarilyo,” Maranan told reporters in a press conference on Tuesday held at Camp Crame.ADVERTISEMENT(The focus of this is our minors but we will do a little special handling in this case because what our national police will do is they will first be visited, banned, and warned and we will cooperate with the parents and school officials in our implementation of these ordinances. Basically, when a minor is in any area, they can be accosted and banned from using vape and cigarettes.)ADVERTISEMENT“Siguro kukumpiskahin natin yung mga vape kung talagang medyo matigas ang ulo at paulit ulit ang ating pagsita sa kanila, baka humantong tayo doon sa pagkumpiska lalong lalo na kung ang gumagamit ay mga minors. Kapag hindi minor doon sa mga hindi designated na smoking and vaping area ay puwede nating ipatupad yung mga umiiral na mga batas,” he added.(Maybe, we will confiscate the vapes if they are really stubborn and we visit them again and again. We might end up confiscating them especially if the users are minors. If there are no minors in non-designated smoking and vaping areas, we can enforce the existing laws.) (SunStar Philippines)"
13,DOTr: Sabotage not ruled out in May 1 NAIA power outage,Third Anne Peralta-Malonzo,"May 02, 2023","THE power outage at the Ninoy Aquino International Airport (NAIA) Terminal 3 on May 1, 2023 was probably due to sabotage, Transportation Secretary Jaime Bautista said on Tuesday, May 2, 2023, noting that it happened during a long weekend.In a television interview, Bautista said there were claims that the incident, which caused significant disruptions to air travel, affecting around 9,000 passengers from at least 24 flights, was not a regular fault that entered the system of Terminal 3.He said they are not ruling out the possibility that “somebody do it to embarrass the government or to prove they have something that we should give in to.”Bautista said a joint committee composed of the Department of Transportation, Office of Transport Security, Manila International Airport Authority (MIAA), and National Intelligence Coordinating Agency (Nica) will be joined by the National Bureau of Investigation (NBI) and the Philippine National Police (PNP) to conduct an investigation on the incident.The power outage on May 1 happened four months after the New Year’s Day fiasco that was caused by an air-traffic glitch that hampered dozens of flights, affecting thousands of passengers to and from Manila.ADVERTISEMENTBautista said Nica has considered several angles since Monday, May 1, but he refused to give further details so as not to preempt the ongoing probe.The DOTr is also in discussion with Meralco to avoid similar incidents in the country’s main gateway.Meralco earlier said that the power outage was caused by either faulty wiring or short circuit, which resulted in a high amount of power current and fault indicator.Bautista has also ordered the conduct of a full electrical audit for all NAIA terminals to avoid future power interruptions that may cause inconvenience to the public.He said that in Terminal 3, only 30 percent of its power requirements can be covered by its existing generator.ADVERTISEMENT“That’s the plan really of MIAA, to buy in more generator sets or even to rent generator sets. They are in the process of conducting an evaluation of how much more generators they will need,” Bautista said.ADVERTISEMENT“The 30 percent that they mentioned was based on the original capacity of Terminal 3, but Terminal 3 has expanded operations, there are more concessionaires now, and that’s the reason they will have to conduct an assessment... based on the result of the assessment, they will make a recommendation to the board on how many more generators they will purchase or rent,” he added.In a press conference, MIAA general manager Cesar Chiong said the audit may take 60 to 90 days. (SunStar Philippines)"
14,Pagasa issues El Niño alert warning,Third Anne Peralta-Malonzo,"May 02, 2023","THE Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa) issued on Tuesday, May 2, 2023, an El Niño alert, warning the public of the potential emergence of the weather phenomenon in the coming months.The weather bureau said the recent conditions and model forecasts indicate that El Niño may emerge in the coming season from June to August with an 80 percent probability and may persist until the first quarter of 2024.El Niño is a weather pattern characterized by unusually warm ocean temperatures in the equatorial Pacific, which can have significant impacts on weather patterns across the world.In the Philippines, El Niño is associated with below-normal rainfall, increased risk of drought, and higher temperatures.The agency earlier advised the public, especially farmers and other stakeholders in the agriculture sector, to prepare for the potential impacts of El Niño by considering the planting of drought-tolerant crops or adjust their planting schedules to avoid the peak of the dry season.ADVERTISEMENTADVERTISEMENTEarlier, President Ferdinand “Bongbong” Marcos Jr. has created a team which will focus on mitigating the effects of the El Niño phenomenon.In 2015-2016, the Philippines experienced one of the strongest El Niño events on record, which caused significant damage to crops and led to water shortages in some areas. (SunStar Philippines)"
15,PH airspace to be shut down for 6 hours on May 17,Third Anne Peralta-Malonzo,"May 02, 2023","THE country’s airspace will be shut down for six hours on May 17 due to a scheduled major maintenance of the equipment that malfunctioned on the first day of 2023, causing the delay and cancellation of dozens of flights that affected thousands of passengers to and from Manila.Manila International Airport Authority (MIAA) General Manager Cesar Chiong said the equipment, which will undergo maintenance or replacement from 12 midnight to 6 a.m. of May 17, includes the Uninterruptible Power Supply (UPS) of the Communications, Navigation, Surveillance / Air Traffic Management (CNS/ATM) center.The CNS/ATM center is a critical component of the Ninoy Aquino International Airport’s (NAIA) air traffic management system, which is responsible for ensuring the safe and efficient movement of aircraft within Philippine airspace.As the activity is to affect flight operations, Chiong said they are already in coordination with airlines for the rescheduling of flights and their plans for recovery flights.In a separate advisory, the Civil Aviation Authority of the Philippines (Caap) said there will also be a corrective maintenance activity on May 3 from 2 a.m. to 4 a.m., aside from the May 17 schedule.ADVERTISEMENT“The corrective maintenance activity is necessary to repair the Automatic Voltage Regulator (AVR), replace the Uninterruptible Power Supply (UPS), and upgrade the Air Traffic Management System (ATMS) A/B power supply. The facility houses the Communications, Navigations, Surveillance / Air Traffic Management (CNS/ATM) system which manages and supervises the air traffic activities within the Philippine Flight Information Region (FIR),” it said.The Caap said the corrective maintenance activity will mainly affect flights at the NAIA, Clark International Airport (CRK), Mactan-Cebu International Airport (MCIA), and several flights at the other 42 Caap commercially operated airports.“The Caap has already coordinated with and advised concerned stakeholders such as air carriers and airport operators Manila International Airport Authority (MIAA), Luzon International Premiere Airport Development Corp. (Lipad), and GMR–Megawide Cebu Airport Corporation (GMCAC) in advance regarding the intended corrective maintenance activity,” it said.ADVERTISEMENT“Mitigating measures and flight schedule adjustments have been discussed with stakeholders to ensure the smooth conduct of the imperative maintenance activity,” it added.The agency apologized for the inconvenience these maintenance activities may cause but assured the public that once it is completed, operations at the ATMC will resume as normal and will allow Caap-ATMC to serve the flying public better and ensure continued flight safety. (SunStar Philippines)ADVERTISEMENT"
16,PH first e-vehicle manufacturing site to be established in Laguna,Third Anne Peralta-Malonzo,"May 02, 2023","A MEMORANDUM of agreement (MOA) worth $65 million for the establishment of the first electronic vehicle manufacturing site in the Philippines was signed on Monday, May 1, 2023 (Manila time), between a United States (US)-based firm and the Ayala Group.President Ferdinand “Bongbong” Marcos Jr. witnessed the signing of the MOA between the Integrated Micro-Electronics Inc. (IMI) of the Ayala Group and California-based Zero Motorcycles that will pave the way for the production of a wide range of electric vehicles in the country.IMI will assemble Zero’s electric motorcycle models, as well as other assemblies in its facility in Laguna in conjunction with the manufacturing facilities for Zero in California.It is expected to employ 200 workers for its assembly line, from manufacturing, packing and shipping 18,000 electric vehicles annually for Zero’s Europe, Asia, and other markets while supporting US demands for sub-assemblies.A representative of Zero expressed enthusiasm for the partnership, describing the Philippines as a “clear choice” for its business.ADVERTISEMENTADVERTISEMENT“The Philippines... for us [is] a perfect partner for us to expand our manufacturing. This is a good place for us to build a global manufacturing base,” he said.Zero’s electric motorcycles will be made available in 2024 through AC Industrials. (SunStar Philippines)"
17,"Marcos, Biden affirm partnerships in range of critical issues",Third Anne Peralta-Malonzo,"May 02, 2023","PRESIDENT Ferdinand “Bongbong” Marcos Jr. and United States President Joseph Biden have affirmed a series of partnerships aimed at strengthening the cooperation between the two ally countries on a range of critical issues.In a meeting at the White House on May 1 (Manila time), Marcos and Biden discussed ways to boost the two countries’ cooperation on security, humanitarian aid, fight against looming climate change, food efficiency and security, environmental protection, energy, agriculture, rule of law, human rights and trade and investment.Biden underscored the importance of the alliance, saying the US has no better friend than the Philippines, and that the two countries share a common interest in promoting peace, security, and prosperity in the region.""You know, when we met in New York last year, you told me that the strong alliance has to continue... I’m using your phrase, ‘to evolve as we face the challenges of this new century.’ And we are facing new challenges. And I can’t think of any better partner to have than you,” Biden said.Security cooperationADVERTISEMENTThe two leaders welcomed the identification of new Enhance Defense Cooperation Agreement (Edca) sites in the country -- the Naval Base Camilo Osias in Sta. Ana, Cagayan; Lal-lo Airport in Lal-lo, Cagayan; Camp Melchor Dela Cruz in Gamu, Isabela; and Balabac Island in Palawan.Under the terms of the Edca, the US will have increased access to Philippine military bases, allowing it to pre-position equipment and supplies and conduct joint military exercises with Philippine forces.The agreement will also facilitate the sharing of intelligence and information on security threats, and provide for increased cooperation on counterterrorism and maritime security.In a joint statement, Marcos and Biden said it “will strengthen Philippine security and support the Armed Forces of the Philippines’ modernization goals, while driving US investment to local communities across the Philippines and improving our shared ability to rapidly deliver humanitarian assistance and disaster relief.”They also underscored their “unwavering commitment” to freedom of navigation and overflight in the South China Sea, as well as the importance of respecting the sovereign rights of states within their exclusive economic zones consistent with international law.ADVERTISEMENTThey also affirmed the importance of maintaining peace and stability across the Taiwan Strait, which they described as an “indispensable element of global security and prosperity.”Marcos raised with concern the escalating tensions in the Asia-Pacific, noting that the Philippines “is possible, arguably the most complicated geopolitical situation in the world right now.”Biden reaffirmed their “ironclad alliance commitments” to the Asian country, underscoring that an armed attack on Philippine armed forces, public vessels, or aircraft in the Pacific, including in the South China Sea, would invoke US mutual defense commitments under Article IV of the 1951 US-Philippines Mutual Defense Treaty.Trade, food security, food security, environmental protectionADVERTISEMENTBiden said he will also dispatch a “first of its kind” Presidential Trade and Investment Mission to the Philippines to enhance American investment in the Philippines’ innovation economy, its clean energy transition and critical minerals sector, and food security of its people.Marcos and Biden also agreed to co-host the 2024 Indo-Pacific Business Forum, described as the US’ “marquee commercial event in the region,” which will be held in Manila to further establish the Philippines as a key hub for regional supply chains and high-quality investment.The two leaders also resolved to expand cooperation on environmental protections, including enhanced domain awareness, marine conservation, and protecting coastal areas from environmental degradation through knowledge sharing with the use of Science and Technology Agreement.The US plans to establish an Open-RAN Interoperability Lab in Manila.ADVERTISEMENT“Additionally, the two countries will pursue engagements with stakeholders, including in the business and social sectors, regarding opportunities to enhance bilateral economic engagement in a manner that is worker-centered, sustainability-driven, fair, and transparent, focusing on sectors in which it is critical to develop resilient supply chains and in which significant and meaningful economic value-added and employment can be generated in the United States and the Philippines,” the two leaders said in a statement.They also vowed to undertake urgent action to reduce greenhouse gas emissions by expanding collaboration on renewable energy production to accelerate the clean energy transition while bringing down energy costs and expanding energy access for families.Marcos and Biden underscored the need to strengthen democratic institutions, rule of law, and respect for human rights, including freedom of expression, press, and association.Rule of law, human rightsADVERTISEMENTThe two leaders further noted the importance of countering any form of violence, such as that against civil society, women, children, and marginalized groups.The leaders welcomed the creation of a bilateral Labor Working Group as part of the US-Philippines Trade and Investment Framework Agreement, which is seen to provide a crucial opportunity for the United States and the Philippines to “work together on implementation of internationally recognized labor rights,” and to facilitate exchange and dialogue among US and Philippine governments and labor unions, as well as employer organizations. (SunStar Philippines)"
18,Groups celebrate Labor Day with protest action,Third Anne Peralta-Malonzo,"May 01, 2023","VARIOUS progressive and labor groups held on Monday, May 1, 2023, protest actions amid the celebration of Labor Day.The protesters, including members of Kilusang Mayo Uno (KMU), Trade Union Congress of the Philippines (TUCP) and Bukluran ng Manggagawang Pilipino, among others, marched from España to Mendiola in Manila, a few kilometers away from the Malacañang.They were calling for a ""significant salary increase"" for Filipino workers, as well as for the government to create more jobs, put an end to contractualization, and address the skyrocketing inflation, which ""makes the ordinary workers suffer more.""They expressed support for the P750 wage hike proposal of the three-member Makabayan bloc at the House of Representatives or the P150 proposed salary increase filed by Senate President Juan Miguel Zubiri in the Senate.The groups also marched toward the US Embassy in Manila as they slammed the visit of President Ferdinand “Bongbong” Marcos Jr. to the United States for a bilateral meeting with President Joe Biden.ADVERTISEMENTMarcos arrived in the US on May 1 (Manila time).“May 1 should have been an opportune time for BBM to finally sit down with workers and discuss, face-to-face and without any liaisons, ways to move forward,” KMU chairperson Elmer Labog said.“Yet again, he has chosen to get on a plane and leave us behind,” he added.Marcos earlier said that his visit to the US is also an opportunity for him to further promote trade and investment opportunities in the Philippines, which may subsequently result in more jobs for Filipinos.ADVERTISEMENTLabor leader and former presidential candidate Leody de Guzman slammed Marcos' frequent out-of-the-country trips, which he said only benefit the investors and not the ordinary Filipino workers.ADVERTISEMENT“Let's not keep inviting foreign investors because only they get richer, only they prosper and not the workers who still live the same life,” he said. (SunStar Philippines)"
19,Flights to and from Manila canceled due to power outage,Third Anne Peralta-Malonzo,"May 01, 2023","SEVERAL flights to and from Manila were either delayed or canceled due to a power outage that hit the Ninoy Aquino International Airport (NAIA) Terminal 3 at dawn on Monday, May 1, 2023.In a statement, the Manila International Airport Authority (MIAA) said that the standby power is currently supplying electricity to critical facilities in the airport, especially the computer systems of airlines, as well as immigration to continue processing both inbound and outbound passengers.“MIAA operations personnel are now continuously doing the rounds of Terminal 3 to provide assistance to passengers and answer inquiries they might have,” it said.“The MIAA Engineering team together with Meralco technical personnel are now looking into the cause of the power failure. The MIAA Management apologizes to air travelers for the inconvenience that the situation may have brought to them,” it added.As of 12:30 p.m., among the canceled flights were:ADVERTISEMENTCebu Pacific (5J)5J 504/503 Manila-Tuguegarao-Manila5J 325/326 Manila-Daraga-Manila5J 383/384 Manila-Cagayan-Manila5J 196/197 Manila- Cauayan-ManilaADVERTISEMENT5J 703/704 Manila-Dipolog-Manila5J 637/638 Manila- Puerto Princesa-Manila5J 911/912 Manila- Caticlan-Manila5J 553/554 Manila-Cebu-ManilaADVERTISEMENT5J 617/618 Manila- Panglao-Manila5J 483/484 Manila- Bacolod-Manila5J 951/952 Manila-Davao-Manila5J 793/794 Manila- Butuan-ManilaADVERTISEMENT5J 859/860 Manila- Zamboanga-Manila5J 993/994 Manila- General Santos-Manila5J 781/782 Manila- Ozamiz-Manila5J 909/910 Manila-Caticlan-Manila5J 449/450 Manila-Iloilo-Manila5J 659/660 Manila-Tacloban-Manila5J 887/888 Manila- Cotabato-Manila5J 773/774 Manila- Pagadian-Manila5J 629/630 Manila-Dumaguete-Manila5J 581/582 Manila-Cebu-Manila5J 977/978 Manila-Davao-Manila5J 391/392 Manila- Cagayan-ManilaADVERTISEMENTAirAsia Philippines also announced changes in some of its flights, including one bound for Cebu from Manila whose estimated time of departure (ETD) was moved to 2 p.m.The Malacañang said President Ferdinand “Bongbong” Marcos Jr., who is currently in the United States for a bilateral meeting with President Joe Biden, has directed Transportation Secretary Jaime Bautista to immediately restore normalcy at the affected airport terminal and provide assistance to the affected passengers. (SunStar Philippines)"
20,Marcos raises near-crash incident in WPS with China,Third Anne Peralta-Malonzo,"May 01, 2023","PRESIDENT Ferdinand “Bongbong” Marcos Jr. has directed the Department of Foreign Affairs (DFA) and the Philippine Coast Guard (PCG) to identify the country’s fishing ground in the West Philippine Sea (WPS) amid the ongoing dispute in the territory with China.In an interview with reporters aboard a flight on the way to the United States (US), Marcos reiterated the government’s priority to ensure the fishing rights of the Filipinos in the area.“I mean, of course, the overall priority is to safeguard our maritime territory but when you go down into the details, the most immediate, let’s say, concern are the fishing rights. So that’s what we have to do. That’s what we have to decide and they have agreed again to sit down,” he said.“I’ve asked the Coast Guard and the DFA to put together perhaps a map of these fishing grounds that sasabihin natin, ito Pilipinas talaga ito and we’ll see what they say when we give them our proposal,” he added.Marcos made the statement in light of a near-crash incident between a Chinese and Filipino vessel in the waters around Ayungin Shoal last week.ADVERTISEMENTChina said the incident was caused by the Philippines’ “premeditated and provocative action,” noting that the Philippine boats ""intruded"" their territory without permission.The Philippine Coast Guard, however, maintained that the maritime patrol it carried out in the WPS was “non-provocative and did not undermine the interests of other states.”It maintained that the area falls within the Philippines' Exclusive Economic Zone.Marcos said he urged China to finish the creation of the team who will handle a high level of communication with the Philippines to avoid similar incidents that could cost lives.The Chief Executive said the Philippines has already created its own team and their names and phone numbers were already given to China.ADVERTISEMENTDuring his state visit to China in the first week of the year, Marcos and Chinese President Xi Jinping committed to establishing a “direct communication mechanism” to prevent possible miscommunication on issues concerning the WPS.The Philippine government had repeatedly called out China over claims of harassment by Filipino fishermen in the WPS.China is claiming sea areas falling within the nine-dash line, which is over 90 percent of the WPS.ADVERTISEMENTThe Permanent Court of Arbitration in The Hague, Netherlands already ruled that China’s claim has no legal basis while it affirmed the traditional and legitimate fishing rights of Filipino fishermen in the area.ADVERTISEMENTChina refused to recognize the arbitral ruling. (SunStar Philippines)"
