,Title,Author,Date,Text
163,Romualdez: House to pursue laws promoting Filipino workers' welfare,Hannah Torregoza,"May 1, 2023 ","The House of Representatives will pursue the passage of laws aimed at promoting and protecting the Filipino workers’ welfare, Speaker Ferdinand Martin G. Romualdez said on Monday, May 1. 
 
Romualdez made the assurance as he joins the nation in celebrating the Labor Day,  greeting workers and acknowledging the sacrifices they make for their families and the country,.
 
“Our workers are the backbone not only of their families but of the economy and the nation. The economy would not be running if not for their tireless toil,” Romualdez said in a statement.
 
“This is the reason why we in the House of Representatives always make it a point to attend to their concerns. We are committed to continue working on measures that protect their rights, promote their welfare and preserve their jobs and incomes,” he said.
 
The House Speaker said the recently-enacted laws that aim to enhance economic growth and improve the investment climate in the country are geared toward job and income preservation.
 
These include the liberalization amendments introduced in the Public Service Act, Retail Trade Law and Foreign Investments Act, which are intended to attract more foreign investments.
 
“The investment-diplomatic missions of President Ferdinand Marcos Jr. and his economic team, joined by a small group of House members, are all aimed at sustaining economic growth,” the lawmaker said.

“If we can keep the economy on the high growth path, our workers’ jobs and incomes are not only preserved but we create more economic opportunities for them and their families, and our people in general,” he further stressed. 
 
"
164,Prepare Pinoy youth for quality jobs --- VP Duterte,Argyll Cyrus Geducos,"May 1, 2023 ","Vice President Sara Duterte has vowed to devote the remaining five years of her term to strengthening the country's education system to better prepare the youth and help them have quality jobs in the future.
Duterte, who is also the secretary of the Department of Education (DepEd), said this as the country celebrated the 121st Labor Day on May 1.
In a statement, the Vice President said she would champion a better Philippine education system to help the country have a stronger workforce.
""Sa susunod na limang taon, sisikapin ng Kagawaran ng Edukasyon na bumuo ng matibay na pundasyon ng kaalaman at kasanayan para maging handa sa hinaharap ang ating kabataang Pilipino at makaakit ng mas dekalidad at disenteng trabaho (For the next five years, the DepEd will strive to build a strong knowledge and skills foundation so the Filipino youth would be better prepared for the future and to attract more quality and decent jobs),"" she said.
According to Duterte, she was one with Filipino workers in dreaming of a more resilient Philippines.
""Salamat sa lahat ng ating manggagawang Pilipino. Kasama ninyo kaming naninindigan sa pag-asang matupad natin ang ating pangarap na isang progresibo, inklusibo at matatag na Pilipinas (I'm thankful for our Filipino workers. Rest assured that we are one with you in hoping to achieve a progressive, inclusive, and resilient Philippines),"" she said.
""Nais kong magbigay pugay sa bawat manggagawang Pilipino sa espesyal na araw na ito (I want to pay tribute to each Filipino worker in this special day),"" she added.
The Vice President likewise said she recognizes the sacrifices of the hardworking, skillful Filipino workers who toil for their families and the country.
Duterte added that the Marcos administration stands in solidarity with Filipino workers and supports their rights as workers, advocating for better labor conditions, promoting better training and upskilling, and seeking ways to improve the employability of the Filipino workforce.
""We recognize the need for more decent and quality jobs that are fulfilling and supportive of individual growth and push for the emergence of a work culture that understands the evolving demands of competing responsibilities as a global workforce and as a responsible family member,"" she said.
""We continue to highlight the importance of your welfare as you are one of the most important foundations of nation-building. Your progress and success contribute to a more dynamic economy and reflect the outcome of our vision of uplifted lives for the Filipino people,"" she added.
Vice President Duterte enjoined Filipinos to advocate a work culture that values mental health and well-being along with better wages, safer and healthier working spaces, gender-responsive policies, creative strategies that support working mothers, single parents, and working students, better career growth opportunities, and personal work fulfillment for all Filipinos.
"
165,Bong Go urges DOTr to help LTO resolve license plates shortage,Hannah Torregoza,"May 1, 2023 ","Senator Christopher “Bong” Go has called on the Department of Transportation (DOTr) to help the Land Transportation Office (LTO) address the shortage in plastic driver’s license plates. 
 
Go said it is imperative for the government to have a timely and holistic solution to reduce the impact on motorists who are already facing various challenges.
 
“Kawawa naman po ang mga drivers natin na mahirap. Huwag po sanang mas pahirapan pa. Pagtulungan dapat ng buong gobyerno na masolusyunan ang problemang ito at huwag ipasa ang burden sa mga ordinaryong Pilipino (Please don’t make it harder for our drivers who are already poor. The entire government should work together to solve this problem and not pass the burden on to ordinary Filipinos),” Go said in a statement.
 
Go said he is concerned over the potential inconveniences of issuing paper-based temporary licenses, as vehicle owners would eventually need to visit the LTO offices again to have them replaced.
 
The senator recalled how the Duterte administration made efforts to extend the validity of driver’s licenses to reduce the frequency of visits to government offices.
 
“Kaya nga po noong panahon ni dating pangulong (Rodrigo) Duterte, ginawang five years na po ang validity ng ating (driver’s license) card at kapag wala kang violation ay maaaring maging ten years po ito (That's why during the time of former president (Rodrigo) Duterte, the validity of our (driver's license) card was made five years and if you don't have a violation, it can be ten years),” said Go.
 
“Ibig sabihin, para hindi na po pabalik-balik ang mga kababayan natin na pumunta ng opisina at pumila doon (That is, so that our compatriots will not have to go back and forth to the office and stand in line there),” he said.
 
He said it is important for the DOTr and its attached offices and agencies to provide more efficient public service, especially in support of drivers who may already be facing financial challenges in their line of work.
 
Go recalled LTO chief Jose Arturo Tugade has stated that plans to acquire plastic cards had been in place since December of the preceding year. 
 
But according to Tugade, the DOTr Special Order No. 2023-024 issued on January 25 this year, hindered the LTO from making the purchase, as the directive mandated consolidation of procurement processes across all its agencies for transactions over P50-million. 
 
Still, he said it is important to pursue a unified approach among all the involved agencies, encouraging them to actively collaborate to find a comprehensive and effective solution to the ongoing shortage of plastic driver’s license cards.
 
“Alam n'yo, tayong mga nasa gobyerno, unahin po natin ang comfort at convenience ng bawat Pilipino. Huwag pong pahirapan. Dapat po na-anticipate na kung magkakaroon po ng shortage ng supply ng card (You know, those of us in the government should prioritize the comfort and convenience of every Filipino. Don't make it hard for them. It should have been anticipated if there will be a shortage of card supply),” said Go.
 
“Eh, nagbabayad naman po ang Pilipino. Bakit bibigyan ng papel? Bakit papahirapan? Gawan po dapat ng paraan (Well, Filipinos pay. Why give paper? Why make it hard? There must be a way,"" he emphasized.
 
 
 
"
166,Feast of Saint Joseph the Worker on Labor Day,Christina Hermoso,"May 1, 2023 ","Roman Catholics celebrate the Feast of Saint Joseph the Worker (San Jose Obrero) on Monday, May 1, which coincides with International Labor Day.
Popularly venerated as the patron saint of the Universal Church, fathers, the dying, and workers, the feast highlights how St. Joseph, as a skilled carpenter, taught Jesus not only basic carpentry skills but also appreciation and awareness of the dignity of labor.
Feast masses will be offered in churches placed under his patronage such as the St. Joseph the Worker Parish in Cainta, Rizal.
Rev. Fr. Arnel Vitor and other guest priests will lead the holy mass at 9:30 a.m. on May 1. A procession will be held at 4 p.m.
Bishop Francisco de Leon presided over the last day of the novena mass on April 29 at 4 p.m.
Aside from the Catholic Church, St. Joseph is also venerated in the Orthodox Church, Oriental Orthodox Church, Anglicanism, and Lutheranism.
The month of March is dedicated to Saint Joseph with March 19 observed as his feast day as the husband of the Blessed Virgin Mary.
Pope Pius IX declared him to be both the patron and the protector of the Catholic Church, in addition to his patronage of the sick and of a happy death, due to the belief that he died in the presence of Jesus and Mary.
The Feast of St. Joseph the Worker was established by Pope Pius XII in 1955, to coincide with the observance of International Labor Day or May Day, which was instituted in 1889 in recognition of the basic rights of workers.
RELATED TAGS: #ST JOSEPH THE WORKER   #PATRON OF WORKERS
"
167,Marcos vows more opportunities for Filipino workers,Argyll Cyrus Geducos,"May 1, 2023 ","President Ferdinand ""Bongbong"" Marcos Jr. has assured Filipino workers that his administration is working hard to provide them with more opportunities to uplift their families' living conditions as he paid tribute to them on Labor Day.
Marcos said this as Filipinos marked the 121st Labor Day in the country on May 1.
In his message, the President highlighted the importance of Filipino workers in the country's economy.
""Our labor force is essential to the sustenance of our soaring economy and also in laying the groundwork for our important industries,"" he said.
""That is why we strive to address the cares and concerns of our workers as well as provide them with better opportunities so that they are capacitated to their full potential as active participants in nation-building,"" he added.
Marcos, who is currently in Washington, DC, for an official visit, vowed that the government would do its best to improve the lives of the Filipino workforce.
""On behalf of our grateful Filipino people, I laud our workforce for their unwavering service and sacrifice in their respective fields and also for their significant contribution in our country's development,"" he said.
""Rest assured that this administration is working conscientiously to provide opportunities that will uplift the living and social conditions of our workers and their families,"" he added.
READ: President Marcos’ message for Labor Day. @manilabulletin pic.twitter.com/W9CYoT9M32
The Chief Executive asked the government's private sector partners to participate in this endeavor, saying unity will usher in a prosperous future for everyone.
""I also ask all our partners in the private sector to join the government in building on the gains of our good governance and labor reforms initiatives so that we can ensure the sustainability of jobs, secure the livelihood of our workers, and maintain the productivity of our economy,"" Marcos said.
""If we all unite and work together with renewed hope, vigor, and enthusiasm in our respective fields, industries, and endeavors, I am certain that we can usher in a more equitable and prosperous future for all,"" he added.
Before flying to the US on April 30, the President led several Labor Day activities at the SMX Convention Center in Pasay City, where he assured Filipino workers that the government is prioritizing promoting their welfare.
On Sunday, Marcos opened the Kadiwa ng Pangulo Para sa Manggagawa to bring cheaper goods to workers. He likewise led the distribution of various government assistance and checked on a job fair.
During the event, five government aid beneficiaries won house and lots packages.
"
168,Marcos to China: Discuss Pinoy fishers' natural fishing grounds,Betheena Unite,"May 1, 2023 ","WASHINGTON, DC, USA—President Ferdinand ""Bongbong"" Marcos Jr. has urged China to finally sit down with the Philippines and talk about the Filipino fishers' natural fishing grounds.
Marcos said in an interview en route to Washington DC on April 30 that he asked China if they can finally discuss the fishing rights of Filipinos, which he tagged as the country's priority agenda at the moment.
He said that China has agreed to the start of talks on this matter.
""So binalik ko yung usapan sa fishing grounds. Sabi ko, puwede ba pag-usapan na natin yung fishing grounds dahil ito naman talaga ang first priority natin for now, (So, I mentioned again the issue on fishing grounds. I told them if we can finally talk about it because this is actually our priority for now),"" Marcos told reporters onboard the presidential plane going to the United States.
""I mean, of course, the overall priority is to safeguard our maritime territory but the — when you go down into the details, the most immediate, let’s say, concern are the fishing rights,"" he added.
""That’s what we have to decide and they have agreed again to sit down,"" he further said.
This came after the latest incident in the South China Sea where a Philippine Coast Guard (PCG) vessel and Chinese Coast Guard ship nearly collided, after the latter kept on shadowing the patrolling PCG vessel.
Marcos said he has already taken this up with China and expressed that he does not want to see a repetition the latest incident.
""I did. I have already,"" he said when asked if he has reached out to China after the sea incident. Marcos talked with Chinese Foreign Minister Qin Gang who called on him in Manila last April 22.
""I asked him— you know, that this is the kind of thing that we want — we’re hoping to avoid, that this time it was a little more dangerous because malapit na sila e (they were already so close),"" he added.
He reiterated to the Chinese side that the Philippines wants to avoid incidents such as the recent one which ""can cause casualties on both sides.""
The President also urged them to finally come up with a counterpart team that would serve as the Philippines' direct line to China in addressing sea incidents in the West Philippine Sea.
He urged them to finalize the members of the Chinese team, so they can finally establish the direct link between both countries.
""Hindi pa natin nabubuo (It wasn't formed yet), we’re waiting for China to give us the details kung who will be the team at their end,"" Marcos said.
""Yung sa Pilipinas tapos na (Our team is complete). We already have the team --- we have already submitted the names, even the telephone numbers of these people so inaantay na lang natin yung counterpart ng team natin from China (we are now just waiting for the Philippine team's counterpart from China),"" he added.
The chief executive said he has tasked the PCG and Department of Foreign Affairs to put together a map the fishing grounds that are under the Philippine territory.
""And we’ll see what they say when we give them our proposal,"" he said.
"
169,Marcos sees no need for face mask mandate; COVID incidence still within control,Betheena Unite,"May 1, 2023 ","WASHINGTON, DC, USA—Instead of reimposing the face mask mandate, vaccination among young people should be prioritized again, President Ferdinand ""Bongbong"" Marcos Jr. said.
This was Marcos his reply when asked if he is keen on ordering the return of the mandatory face mask policy in response to the rising cases of Covid-19 in the country.
He said ""we might have to think about it"" because while the rate of increase is getting higher, the baseline is just low.
Marcos hopes that the country would not reach that point where it has to reimpose the face mask mandate. He noted that there is sufficient opportunity to evaluate the situation.
""So hopefully we’re still going to be able to do it,"" he said, referring to the review of preventive measures to be implemented by the government.
""But it looks like, we will have to conduct again, especially for young people, we’ll have to conduct again a vaccination push para mabawasan na ‘yan (to reduce that),"" he added.
The President noted the importance of vaccination, especially on vulnerable individuals as their immune system is also at risk due to the heat season.
""So we’ll look at it. Tingnan natin kung may guidance ang IATF, may guidance ang DOH (Let's see if there is a guidance from the interagency task force and the Department of Health). I think — I hope we don’t have to but we might but I hope not,"" he said.
According to the DOH, more than 700 new Covid-19 cases were recorded on April 27, raising the number of active infections nationwide to nearly 5,000.


"
170,Marcos arrives in US for talks with Biden,Betheena Unite,"May 1, 2023 ","WASHINGTON DC, USA—President Ferdinand ""Bongbong"" Marcos Jr. has arrived here for his five-day official working visit— his second time in the United States since assuming the presidency.
Marcos arrived at Joint Base Andrews in Maryland at exactly 4:56 p.m. (Washington time) on Sunday, April 30, along with First Lady Liza Araneta-Marcos and the Philippine delegation.
He was welcomed by Philippine Ambassador to the US Jose Manuel Romualdez and Deputy Assistant to the President Kurt Campbell and other officials.
The President is here for a five-day working visit, which was dubbed as a trip aimed at reaffirming the long-standing special relationship of the Philippines and the United States.
Marcos is expected to set the tone of his second visit here by meeting US President Joe Biden on May 1 to discuss various salient agendas such as the Philippines' socio-economic development priorities and explore potential cooperation on areas of agriculture, energy, climate change, digital transformation and technology, humanitarian assistance, disaster relief, supply chains, and infrastructure.
Marcos will also bring up the two countries' mutual defense treaty, which, according to him, needs to evolve amid the various changes in the region.
Aside from his meeting with Biden, the President will also meet with US legislators, major companies, and business organizations.
Marcos arrived in Washington aboard the presidential flight (PR001). It is his second time in the US as a head of state, following his visit to New York for the United Nations General Assembly last year.
"
171,PH not staging post for military action —Marcos,Betheena Unite,"May 1, 2023 ","WASHINGTON, USA—President Ferdinand ""Bongbong"" Marcos Jr. said he will ""not allow the Philippines to be used as a staging post for any kind of military action.""
Marcos stated this when he was asked about how he sees the country's role in the Indo-Pacific amid the ongoing geopolitical tensions in the region.
""Simple lang ang goal natin sa Pilipinas (Our goal in the Philippines is simple), we work for peace. We’ll not encourage any provocative action by any country that will involve the Philippines by any other country,"" Marcos said in an interview enroute to Washington on April 30.
""We will not allow that to happen. We will not allow the Philippines to be used as a staging post for any kind of military action,"" he added.
The President stressed that his main concern is the peace and safety of Filipinos in the Philippines and abroad.
He said it is the country's main consideration and its role in the region.
He also pointed out that if the Philippines' goal is to maintain the safety of its people, the ""best role"" that it can play in the region is to lower the tensions in Indo-Pacific.
""And I think the best move for us is to stay within ASEAN, keep ASEAN solid, strong, and united. So that, if that’s the case, if we are— at least, we have a consensus and areas of agreement then it will remain strong and that will be— that ASEAN will still be the one to conduct and to lead the political fortunes of all the other countries around Asia,"" Marcos said.
Meanwhile, in his visit to the United States, the chief executive aims to make the country's position clear in the region.
He will discuss with US President Joe Biden that the Mutual Defense Treaty between the Philippines and US needs to evolve, considering the various changes in the region.
""As we all know, I always talk about (the need for) evolving that relationship and that just means what is their view of the situation in the Indo-Pacific region, how do they feel it will develop and what part today the United States intend to play,"" Marcos said when asked about his top priority during his US visit.
""And again, to put our position forward, and to say that it— kami wala kaming interes kung hindi maging peaceful lang ang region namin (we have no interest other than  attaining peace in our region),"" Marcos added.
He will further stress during the meeting with Biden that the Philippines has no interest in expanding its territory.
""And so we’ll just, I suppose, put our positions, make our positions clear to everybody for both sides para naman (so that) we know how to proceed because then again, we’ll talk about the technical aspects of that,"" he said.
Talking about the Mutual Defense Treaty, Marcos said he will bring this up with Biden ""because the conditions are changing.""
""The conditions under which the Mutual Defense Treaty was written, the original one, are completely different from the conditions that we have, we’re facing now,"" he said.
""China, of course, has become a very dominant in the region. The United States has become less so. And so—but then the other player,  like ASEAN Member States, all the Asian states have also changed their position in the world,"" he added.
He said evolution is needed ""because we have to be able to respond to the situation as it happens.""
"
172,PBBM hints at new Cabinet members after one-year ban on losing candidates,Betheena Unite,"May 1, 2023 ","President Ferdinand ""Bongbong"" Marcos Jr. has hinted about tapping politicians who lost in the 2022 elections to join his administration after the expiry of the one-year ban.
Although he did not mention any name of prospects, Marcos said he will have to look at it and he will definitely appoint some of them to his Cabinet.
He stated that many of those who ran for certain government positions in the past election are capable and are willing to work for the government.
""Marami namang magaling na hindi nanalo sa eleksyon na gustong tumulong. So we will  certainly look into that in different positions (There are many good candidates who did not win the election but really wanted to help),"" Marcos said.
""Pero (But) yeah. More or less, for the beginning of the second year of my term, palagay ko mayroong mga ano (I think there will be). Not a shuffle but we will add people to the Cabinet, to strengthen the Cabinet,"" Marcos added.
He said he will not announce it to anybody and that they should not hear from the press first.
""They should hear it from me. Kami muna mag-usap (We will talk first),"" he added.
Almost a year after assuming presidency, the President has yet to appoint a full-fledged secretaries for the Departments of Agriculture, Health, and National Defense.
There is a one-year ban implemented for politicians who lost during the previous elections to avoid conflict of interests or allegations of impropriety in the selection of government officials.
"
173,"DHSUD, party-list group commit to housing projects for OFWs",Aaron Recuenco,"May 1, 2023 ","The Department of Human Settlements and Urban Development (DHSUD) has signed an agreement with a party-list group for a collaboration in the housing program for overseas Filipino workers (OFWs).
Under the agreement, OFW Partylist Rep. Marissa Magsino would push for legislative measures for the allocation of funds for the housing projects for the OFWs, a commitment welcomed by DHSUD Secretary Jose Rizalino Acuzar as he noted the need for more funds for the projects.
Having an ally in the House of Representatives, like Congresswoman Marissa, will definitely boost DHSUD’s efforts to get the much-needed budgetary push to pursue the national housing,” said Acuzar.
The agreement was signed between Acuzar and Magsino on Sunday, April 30.
The DHSUD is currently at the height of rolling out the housing program aimed at building one million housing units every year until 2028 to address the country’s housing backlog pegged at more than 6.5 million units.
“For some, this is very ambitious, if not impossible. But for us, we take inspiration from these occasions when we seal partnerships with stakeholders, knowing we have your support,” said Acuzar 
To date, DHSUD has partnered with more than 130 local government units nationwide to implement the “Pambansang Pabahay”. 
 
 
"
174,"Robin, Mariel feted in Gawad Agila Awards",Mario Casayuran,"May 1, 2023 ","
Senator Robinhood ""Robin"" C. Padilla and his wife, Mariel Rodriguez-Padilla, received Saturday night the Gawad Agila awards of the Okada Elite Eagles Club at the grand ballroom of Okada Manila.
Senator Padilla was awarded as the ""most honest and trustworthy public servant of the year"" for his work as senator.
In his acceptance message read by Mrs. Padilla, Senator Padilla said he is honored by the award, which will be his inspiration to do more for the nation.
“Wala na pong mas nakatataba ng puso kundi ang makilala bilang matapat at mapagkakatiwalaang lingkod bayan. Ang karangalang pong ito ay nakakapawi ng pagod at hirap at mas nakapag-papaalab pa po ng aking damdamin na makapaglingkod sa mga Pilipino. Asahan ninyo na hinding-hindi ko po sasayangin ang tiwalang inyong ipinagkaloob (Nothing warms my heart more than to be recognized as an honest and trustworthy public servant. This honor inspires me to serve our people more. I will not waste this trust),"" Sen. Padilla said in his message.
For her part, Mrs. Padilla was cited as a ""remarkable woman of inspiration and outstanding businesswoman of the year"" due to her work as an online seller, endorser, actress, host, YouTube personality, and entrepreneur.
She said holding the award is ""humbling and encouraging"" as an actress, but most especially as a ""woman, wife and mother.”
""I promise to hold this dear to my heart and be worthy of this recognition,"" she added.
"
175,Robin flies to Israel for conferences on medical marijuana,Mario Casayuran,"May 1, 2023 ","Senator Robinhood ""Robin"" C. Padilla flew to Israel Saturday night to attend a series of conferences on the compassionate use of medical cannabis (marijuana) - and how to apply Israel's experience to the Philippines.
Padilla, who last year filed Senate Bill 230 allowing the medical use of cannabis, is scheduled to attend presentations on cannabis medicalization in Israel, as well as the principles of the quality, rules and standardization.
Other seminars are expected to touch on agricultural technologies and development in medical cannabis, as well as research and development.
In pushing for legalizing the compassionate use of medical cannabis, Padilla noted last year that many Filipinos - including children - continue to suffer from the effects of medical conditions such as seizure disorders and epilepsy, which may be addressed by medical cannabis.
On the other hand, he said there are many potential economic benefits from the non-psychoactive parts of plants from the marijuana species.
These are for making more than 25,000 items such as paper, money, rope, cloth and even biofuel, laundry detergent, automobile construction parts, beauty products, hemp protein powders, hemp milk, hemp coffee and milk, particle board biodegradable plastic, paint and insulation, he pointed out.


"
176,"Rains expected in Palawan, Mindanao due to ITCZ — PAGASA",Luisa K. Cabato,"May 1, 2023 ","Cloudy skies with scattered rain showers and thunderstorms will prevail over Palawan, including the Kalayaan Islands and Mindanao due to the Intertropical Convergence Zone, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) advised in its 5 a.m. forecast on Monday, May 1.
The state weather bureau said the whole Visayas and Occidental Mindoro will also experience partly cloudy to cloudy skies with isolated rain showers or thunderstorms due to Easterlies or localized thunderstorms.
Light to moderate winds from the east-northeast is expected over the whole Visayas, Palawan, including the Kalayaan Islands, and Occidental Mindoro, with slight to moderate seas, PAGASA added.
Meanwhile, the rest of the country will have fair to hot weather conditions with isolated rain showers.
No gale warning alert was raised on the country's seaboard.
"
177,"Flights cancelled, more flight delays expected as power outage hits NAIA anew",Aaron Recuenco,"May 1, 2023 ","The Ninoy Aquino International Airport (NAIA) was hit with another power outage early morning of Monday, May 1, which is reminiscent of the New Year’s Day technical glitch that caused blackout and led to hundreds of thousands of passengers being stranded due to flight cancellations.
In a statement, the Manila International Airport Authority (MIAA) said the power outage hit the NAIA Terminal 3 at 1:05 a.m. 
The power outage, according to the MIAA, forced the use of standby power in supplying electricity to critical facilities enabling computer systems of airlines and Immigration to function partially and enable processing of both inbound and outbound passengers.
“As a result, delayed flights shall be expected,” the statement read.
As of 8:10 a.m. at least 40 domestic flights were cancelled for the Cebu Pacific alone based on the latest flight advisory released at 8:10 a.m. They are:
5J 504/503 Manila-Tuguegarao-Manila
5J 325/326 Manila-Daraga-Manila
5J 383/384 Manila-Cagayan-Manila
5J 196/197 Manila- Cauayan-Manila
5J 703/704 Manila-Dipolog-Manila
5J 637/638 Manila- Puerto Princesa-Manila
5J 911/912 Manila- Caticlan-Manila
5J 553/554 Manila-Cebu-Manila
5J 617/618 Manila- Panglao-Manila
5J 483/484 Manila- Bacolod-Manila
5J 951/952 Manila-Davao-Manila
5J 793/794 Manila- Butuan-Manila
5J 859/860    Manila- Zamboanga-Manila
5J 993/994 Manila- General Santos-Manila
5J 781/782 Manila- Ozamiz-Manila
5J 909/910 Manila-Caticlan-Manila
5J 449/450 Manila-Iloilo-Manila
5J 659/660 Manila-Tacloban-Manila
5J 887/888 Manila- Cotabato-Manila
5J 773/774 Manila- Pagadian-Manila
But the MIAA said its Engineering team is now looking into the cause of power failure along with technical personnel from Meralco. 
“The MIAA Management apologizes to air travellers for the inconvenience that the situation may have brought to them,” the statement read.
“MIAA operations personnel are now continuously doing the rounds of Terminal 3 to provide assistance to passengers and answer inquiries they might have,” it added.
"
178,Japanese solon meets VP Duterte; here's what happened,Raymund Antonio,"Apr 30, 2023 ","Vice President Sara Duterte and Japanese lawmaker Koichi Hagiuda on Sunday, April 30, reaffirmed both countries’ commitment to strengthening bilateral relations and development cooperation.
The meeting between Duterte and Hagiuda also gave assurance on the development of communities to advance economic growth.
Duterte took the opportunity to share about the Philippines’ thrusts of peace and development.
“We also commit to Japan in working together for peace and development here in our country and in the region. We want stability for our country, and we want stability for the region. We want a happy and prosperous life for our citizens not just here in the Philippines but everywhere else in the world,” she told the Japanese official.
As mayor of Davao City before assuming the vice presidency, she also recalled and thanked Japan for all the help extended to her hometown.
“Let me just take this opportunity to thank the government of Japan for all the help you have done to Davao City,” she said.
Duterte shared about an ongoing bypass road project in Davao City that is expected to help boost economic activities and the development of Davao City.
The bypass road cuts across the entire area of Davao City from North to South.
“This would be truly helpful in decongesting the traffic problems in urban areas of Davao City,” the Vice President said.
“Thank you as well for the development assistance that Japan is giving the Philippines, and we are truly happy for your support to the Build Build Build and the Build Better More of both former President Duterte and President Marcos,” she added.
For his part, Hagiuda stated Japan’s economic support to the Philippines, especially during former president Rodrigo Duterte’s “Build, Build, Build” program.
The official promised that “Japan is a development partner that will fulfill its commitment.”
“Our Liberal Democratic Party would like to give full support to study the implementation of ODA (Official Development Projects) projects to achieve the goals of the Build Better More plan proposed by President Marcos following Build Build Build,” he added.
This year also marks the establishment of the decades-long cooperation between Japan and the Association of Southeast Asian Nations (Asean), which the Philippines is a member of.
“This year marks the 50th Anniversary of Japan-Asean Friendship and cooperation, and on this occasion, I chose the Philippines as the destination to visit, which is a strategic partner of Japan for more than ten years,” he said.
"
179,"Ultra, Super Lotto jackpots still up for grabs",Luisa K. Cabato,"Apr 30, 2023 ","No one hit the jackpot prizes for Ultra Lotto 6/58 and Super Lotto 6/49 in the evening draw of the Philippine Charity Sweepstakes Offices (PCSO) on Sunday, April 30.
The winning numbers for Ultra Lotto were 10 - 31 - 41 - 55 - 15 - 12 for a jackpot worth P89,504,361.60.
PCSO said seven bettors won the second prize worth P120,000 and 537 bettors got the third prize worth P2,000.
Ultra Lotto is drawn every Tuesday, Friday, and Sunday at 9 p.m.
Meanwhile, the lucky digits for Super Lotto were 08 - 30 - 07 - 47 - 04 - 40 for a jackpot worth P15,840,000.
Fifteen bettors won the second prize worth P50,000 and 908 players hit the third prize worth P1,200.
Super Lotto is drawn every Tuesday, Thursday, and Sunday at 9 p.m.
"
180,Here are 3 of Kabayan solon's pro-Pinoy workers bills,Ellson Quismorio,"Apr 30, 2023 ","A ranking congressman highlighted on the eve of Labor Day three of his longstanding proposals that aim to provide Filipino workers with a decent life.
""As we celebrate Labor Day this May 1, we recognize the indispensable role of labor as the backbone of our economy and society, and thus, we stand with our Filipino workers in the fight for fair and just working conditions,” Kabayan Party-list Rep. Ron Salo said in a statement on Sunday night, April 30.
Salo chairs the House Committee on Overseas Workers Affairs in the current 19th Congress.
“Consistent with one of the core advocacies of Kabayan Party-list which is livelihood, we have filed three bills, among many other bills, that aim to ensure decent life for our workers,” said the lawyer-congressman.
""First, we need to address the issue of low wages. No worker should have to live in poverty because of a very low minimum wage. That's why I am advocating for the passage of HB (House Billl) No.525 or our Minimum Wage bill which seeks to adjust the minimum wage to P750 nationwide, that will allow workers to live decently,"" Salo noted.
""Second, we must recognize the hard work and dedication of our workers by providing them with a 14th month pay. This will not only boost their morale but also provide them with additional funds to cover their needs,"" he said.
""In this regard we have filed HB No.520, mandating a 14th month pay for all workers, whether in the government or in the private sector and regardless of the status of their employment,"" he said.
Finally, Salo highlighted the importance of providing automatic civil service eligibility to government contract workers and job orders by filing HB No.521.
""These workers have been serving our country for years, and they deserve to be given the chance to become permanent government employees after a certain number of years. This will not only benefit them but also our government, as it ensures a stable and efficient workforce,"" he explained.
Salo's bills, which he has been pushing for since the 17th Congress, have gained significant support from fellow lawmakers and various labor groups who recognize the urgency of improving the situation of Filipino workers.
""Our workers deserve nothing but the best. Let us continue to work together to uplift their lives and provide them with the support and protection they need and deserve,"" Salo concluded.
"
181,Public told: Keep transactions with online sellers within e-commerce platforms,Charie Mae F. Abarca,"Apr 30, 2023 ","The Department of Information and Communications Technology’s Cybersecurity Bureau advised Filipinos to only transact with online sellers within legitimate e-commerce platforms or online stores to ensure their safety.
This, according to DICT, was after they received reports and complaints where consumers got scammed after they were given “external links” to transact with sellers.
“[B]uyers are given external means, such as Viber and Messenger, for contacting and transacting with the seller,” said DICT, adding that once these buyers have paid, the seller will immediately be out of reach while the ordered items remain undelivered.
“[We are advising] the general public to keep their transactions with online sellers within e-commerce platforms. This is so as any issues or concerns regarding online sellers may be brought up and addressed accordingly,” DICT furthered.
The government agency also explained that difficulties with transactions done outside legitimate e-commerce platforms will be difficult to address. Meanwhile, online sellers were instructed to develop tighter security mechanisms within their platforms to prevent risks of fraud.
"
182,PAGASA records ‘dangerous’ heat index in 6 PH areas on Sunday,Charie Mae F. Abarca,"Apr 30, 2023 ","Six areas in the Philippines sizzled with a “dangerous” heat index on Sunday, April 30, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) disclosed.
The humid weather condition continues to prevail in most parts of the country following the onset of warm and dry season in March. The state weather bureau, on Sunday, said amid this weather condition, six areas in the country logged a “dangerous” heat index.
These areas are Catarman, Northern Samar (44°C); Baler, Aurora (42°C); Clark Airport, Pampanga (43°C); Dagupan City, Pangasinan (44°C); Masbate City, Masbate (43°C); and NAIA Pasay City, Metro Manila  (43°C).
Heat index pertains to the “apparent temperature” that humans perceive. Heat indices between 42°C and 51°C are considered dangerous as it could potentially cause heat-related illnesses such as heat stroke.
PAGASA’s latest forecast showed that the heat index in Science Garden, Quezon City could hit 43°C on May 1, 2023.
"
