,Title,Author,Date,Text
10,"Marcos: PH, US ‘naturally drawn to each other'",By Filane Mikee Cervantes,,"POLICY SPEECH. President Ferdinand R. Marcos Jr. delivers his policy speech at the Center for Strategic and International Studies in Washington, DC on Thursday (May 4, 2023). Marcos said Manila and Washington DC have seen a steady exchange of official engagements at all levels of government over the past 20 months. (Photo courtesy of PCO)
MANILA – The Philippines and the United States are “naturally drawn to each other"" and are bonded by shared values and commitment to mutual prosperity, President Ferdinand R. Marcos Jr. said Thursday (Friday in Manila).
In a policy speech delivered at the Center for Strategic and International Studies (CSIS) in Washington, DC, Marcos said Manila and Washington have seen a steady exchange of official engagements at all levels of government over the past 20 months.
These engagements, he said, include his first meeting with US President Joseph Biden on the sidelines of the UN General Assembly in New York last year and his ongoing five-day official visit to Washington, DC, the first by a sitting Philippine president to the United States in more than 10 years.
The President said the future of the US would hold more promise if it works ""hand-in-hand, shoulder-to-shoulder, in lockstep"" with the Philippines.
“Our two countries are drawn to each other because we recognize that in order to achieve our common goal of peace and prosperity for our peoples, we need to work with like-minded partners,"" he said.
Marcos said the Philippines is poised to achieve upper-middle income country status in one or two years and is expected to become the 16th largest economy in the world by 2040.
“For more than a hundred million Filipinos, ensuring their economic well-being and uplifting their quality of life has always been the priority of this administration,” he said.
Marcos said the Philippine government is ""expanding cooperation in key areas,” such as agriculture, energy, and infrastructure, to mitigate and adapt to the effects of climate change, manage global security challenges, sustain economic momentum, and secure inclusive development.
He described the CSIS as one of the world’s foremost policy institutions on national security and foreign policy issues, saying it has been a great partner in highlighting the Philippines to its American and international audiences. (PNA)
"
11,NWRB urges public to conserve water amid threat of El Niño,"By Perfecto Raymundo, Jr.",,"Angat Dam (File photo)
MANILA – The National Water Resources Board (NWRB) on Thursday urged the public to help the government mitigate the impact of the looming El Niño phenomenon by conserving water.
“Habang tayo po sa pamahalaan ay ginagawa po natin kung papaano mabigyan ng seguridad iyong tubig na pangangailangan po ng mga kababayan po natin, mas maganda po na tumulong din po ang publiko at mga kababayan po natin sa pamamagitan po ng tamang paggamit po ng tubig (While we in the government are trying to secure the water that we need, it is better for the public to help through proper use of water),” said NWRB executive director Sevillo David Jr. during the Laging Handa media forum.
He said President Ferdinand R. Marcos Jr. has already made a directive to intensify water conservation measures “so that we can prepare for the possible effect of El Niño.”
He said all government agencies under the El Niño Team created by President Marcos are now discussing the possible mitigating measures or contingency plans to lessen the impact of the El Niño phenomenon.
David said the reactivation of deep wells and the water treatment facilities are now in place.
He said the water allocation for irrigation from Angat Dam has been reduced to maintain stable water supply for 2,000 hectares of agricultural lands, particularly in the provinces of Bulacan and Pampanga.
The Angat Dam’s water level remains at “normal operation level” of 194.4 meters, he said.
“At ang siste po ngayon, dahil may pangamba po ng El Niño ay kailangan talaga din po nating paghandaan (But because of the threat of El Niño, we really have to prepare),” he said. (PNA)
"
12,PBBM: PH must ‘transform’ to keep economy growing,By Filane Mikee Cervantes,,"ECONOMY. President Ferdinand R. Marcos Jr. delivers a message to American business executives in Washington on Wednesday (April 4, 2023). Marcos said the Philippines must transform to keep the economy moving and growing and be part of the new world. (Photo courtesy of Office of the President FB page)
MANILA – President Ferdinand R. Marcos Jr. on Wednesday (Thursday Manila time) said the Philippines must pursue economic ""transformation"", rather than just mere economic recovery, in order for the country to thrive in a post-pandemic world.
In his remarks during the fireside chat with US businesses at the Blair House in Washington, President Marcos said he does not want the Philippines to be back where it was in mid-2019 right before the Covid-19 hit.
He said the country must “transform” to keep the economy moving and growing after the height of the Covid-19 pandemic.
“I do not view it as they said how do we get out of this hole? The hole that the pandemic put us in? I said: ‘Well I see it in a different way.’ I think because – that’s why I do not use ‘recovery’, the word recovery, I use the word transformation. Because we are not trying to recover to where we used to be. We are trying to transform ourselves to be part of the modern world,” he said.
“Now, that transformation I think will occur, I think it is a grand opportunity that we have been given. Now we do not start from a blank sheet of paper but it’s close... And many, many new sectors that did not exist before. There are businesses that did not exist before that will be very dominant in the very near future,” he added.
The economic transformation, he said, could be achieved with the help of the young workforce with an average age of between 23 and 24.
He further described the young workforce as well trained and proficient in the English language, noting that they are ""perfectly capable of engaging in these activities around the world.”
“Well, the optimism, number one, comes from our workforce. I have a 107 million population and 60 percent of that are working. And those – we have the youngest, we have the youngest I don’t know in the world but certainly in Asia,” he said.
He expressed optimism that pursuing economic transformation is the ""right approach"", especially now that the effects can be perceived as the government structures the Philippine economy for stronger investment and more well-structured value chains both in the service sector and in the manufacturing sector.
Bringing more foreign investments in
Marcos also touted the administration's efforts minimize red tape and digitalize the bureaucratic processes to help accelerate foreign direct investment (FDI) and bring businesses into the Philippines.
He pointed out that the Anti-Red Tape Authority (ARTA) has succeeded in streamlining some of the permitting process to ensure ease of doing business in the country.
“They have done a very good job. They have reduced some of the permitting procedures from --- for different industries from several months to just a few days,” Marcos said told the business executives
He, however, said the challenge is how to compete with other countries and how to shorten the business permitting process, which sometimes takes 36 months to secure in the Philippines.
For comparison, documents are ready for signature after 24 hours in other countries, he noted.
The President said another area that the administration is working on is digitalizing government processes and transactions.
“We always --- that’s why digitalization has become such an important part of our effort because with digitalization, you remove as much of the discretion that we will have --- that people have in actually processing these applications or these documents and hopefully the end result is that --- we will be doing most of our business in government purely online, without speaking to a human being,” he said.
Citing a study, Marcos said 95 percent of today’s work is done online, adding that although digitalizing the bureaucracy may be an intimidating task the government must carry it out. (PNA)
"
13,ACG reminds vloggers to exercise diligence in content creation,By Christopher Lloyd Caliwan,,"MANILA – The Philippine National Police-Anti-Cybercrime Group (ACG) on Thursday reminded vloggers and content creators to be responsible in creating videos that they upload on social media.
In a statement, ACG director Brig Gen. Sidney Hernia said while prank videos can be entertaining and amusing, some creators are going too far which results in the production of dangerous, illegal and disturbing content.
“We take this issue seriously and will hold those responsible accountable for their actions. Vloggers must be aware that their content can significantly impact the public and ensure that they are not putting anyone’s safety or well-being at risk,"" Hernia said in a statement.
This comes in the wake of a surge in videos of ""dangerous pranks"" online such as fake robberies or attacks, which have caused fear and panic in public places, disrupted public services and endangered the safety of others.
Hernia said these pranks have the potential to lead to serious injuries or even fatalities, and those involved in staging them could face criminal charges.
He also said the ACG is exerting efforts to take down the video of a prank kidnapping in Las Piñas City staged by the vloggers known as the ""Tukomi Brothers"".
A police officer identified as Staff Sgt. Ronnie Comingo witnessed the incident and drew his handgun on the vloggers, thinking it was a real kidnapping incident.
“The prank has caused considerable distress to those who witnessed it, and the video must be removed from all platforms,” Hernia said.
The vloggers who were wearing bonnets later raised their hands and declared that the incident was merely a prank kidnapping, thus pacifying the policeman.
One of the vloggers approached Conmingo and clarified it was just a prank as the policeman was initially hesitant but later put his handgun down after he was certain it was a stunt.
With the incident, Conmingo filed a complaint against them before the city prosecutor’s office.
Hernia also appealed to the public to report to the PNP any content that are harmful and dangerous.
“By working together, we can create a safer and more responsible online environment for everyone,"" Hernia added.
The PNP warned other vloggers never to make jokes about crimes as they could be held accountable for tumultuous and other disturbances of public order, which carries a prison term of six years. (PNA)
"
14,"DOTr eyes NPO, APO services over driver’s license shortage",By Raymond Carl Dela Cruz,,"MANILA – The Department of Transportation (DOTr) is looking at coordinating with two recognized government printers to produce driver’s license cards to stem the current shortage, with many drivers being issued paper licenses instead.
In a statement on Thursday, the DOTr said exploratory talks are ongoing with the National Printing Office (NPO) -- a government-run printer that produces government standard forms used in the collection of taxes, fees and others in the course of government transactions.
“Sa ngayon ay nasa ‘exploratory stage’ ang pakikipag-ugnayan ng Kalihim sa NPO Director upang alamin ang mga posibleng mangyayari sakaling kunin ang serbisyo ng ahensya (For now, the discussion between DOTr Secretary Jaime Bautista and the NPO Director are at the exploratory stage to find out whether we can avail of their service),” it said.
In addition, Bautista is also looking into coordinating with the APO Production Unit (APO) -- a government-owned and controlled corporation that is also a recognized government printer similar to the NPO.
“Batay sa umiiral na mga batas at regulasyon, kailangan ng Central Bids and Awards Committee (BAC) ng karagdagang detalye bago isapinal ang ‘agency-to-agency arrangement’ sa pamamagitan ng Memorandum of Agreement (MOA) [Based on the prevailing laws and regulations the Central BAC needs more information before finalizing an ‘agency-to-agency arrangement’ through a MOA],” it said.
To date, it said the Central BAC is holding a “competitive bidding” for the procurement of these license cards, with the deadline set on May 24.
The Central BAC, it said, is also working with prospective bidders on any issues or comments on the terms of reference submitted by the Land Transportation Office (LTO) on March 21.
Earlier, the LTO announced it will be printing driver’s licenses on paper as it runs out of the necessary cards, with license plates for both motorcycles and motor vehicles also set to run out by June and July respectively.
LTO chief Assistant Secretary Jose Arturo “Jay Art” Tugade noted that the DOTr -- as head of procuring entity for these materials -- moved the submission of bids from April 24 to May 24, creating an additional delay.
On the other hand, Bautista responded that the LTO only began the procurement process for license cards and plates in March when they should have started the procurement in August last year when the 2023 budget was submitted to Congress. (PNA)
"
15,BFAR braces for El Niño,By Anna Leah Gonzales,,"MANILA – The Department of Agriculture-Bureau of Fisheries and Aquatic Resources (DA-BFAR) on Thursday assured that the government is now preparing for the upcoming El Niño weather phenomenon.
In a statement, BFAR said mitigating measures are already in place to ensure that there will be enough food supply.
The Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) issued on Tuesday an El Niño alert, noting this might emerge in the second half of the year and could persist until early 2024.
BFAR national director lawyer Demosthenes Escoto said the weather phenomenon has positive and negative impacts on the local supply.
Escoto said El Niño may be favorable to archipelagic species, such as tuna and sardines, because these organisms prefer warmer temperatures.
However, he said it may have a negative effect to land-based aquaculture species like bangus and tilapia since lower water levels may also mean scarcity of dissolved oxygen in their habitat.
Escoto assured that the local fisherfolk could cushion the impact of El Niño on their catch by following good aquaculture practices, such as having the appropriate stock or number of fingerlings in their cages so they would not lack oxygen, thus lessening the probability of fish kill occurrence.
He added BFAR also intensified the information, education, and communication campaigns among fish farmers; boosting production of fish farming in cages in the mariculture parks; and ensuring sufficiency of fry and fingerlings.
The BFAR will also continue to closely monitor algae bloom for possible red tide occurrence and provide technical assistance on fish disease detection and treatment, among others.
Escoto said supply and prices of fish in local markets remain stable at present.
Citing the DA-BFAR’s latest price monitoring report, Escoto said a kilo of bangus costs PHP120 to PHP160, while prices of tilapia range from PHP130 to PHP150 per kilo.
Local fresh galunggong, meanwhile, are priced at PHP200 per kilo. (PNA)
 
"
16,Public urged to focus on protection amid rising positivity rate,By Ma. Teresa Montemayor,,"MANILA – The Department of Health on Thursday advised the public to focus more on layers of protection such as vaccination amid the rise in Covid-19 cases.
This, after the OCTA Research Group reported that the positivity rate or the number of people testing positive for Covid-19 in the National Capital Region (NCR) increased to 19.7 percent as of May 2.
""The positivity rate is not the sole criterion in monitoring our Covid-19 situation. There are many factors or measures to consider as to an area’s increase in COVID-19 cases,"" the DOH said in a Viber message to reporters.
""This means metrics such as transmission rate, contact rate, and longer durations of infectiousness are not sole drivers of transmission and increases in cases,"" it added.
The DOH also emphasized that the public must keep an eye on the healthcare utilization rates and monitor the situation in our admissions in the hospitals.
As of April 30, only 3,157 or 18.1 percent of 17,480 non-intensive care unit (ICU) beds are utilized. Meanwhile, only 303 or 15 percent of 2,021 ICU beds were utilized.
On Tuesday, DOH officer in charge Maria Rosario Vergeire said that the positivity rate should not be the sole basis of the country’s Covid-19 situation.
The positivity rate is expected to increase because the individuals tested are those most likely to be positive as the shift in testing protocols to focus more on symptomatic individuals, she said.
She also urged the public to get vaccinated, receive their booster shots against Covid-19 and wear face masks. (PNA)
 
"
17,House panel starts oversight queries on gov’t offices’ budget ops,By Zaldy De Layola,,"MANILA – The House of Representatives’ Appropriations Committee on Thursday officially began its series of oversight queries on the budget performance of national government agencies.
Estella Quimbo, senior vice chairperson of the panel, presided over the budget oversight hearing of the Department of Health (DOH) to kick off the queries that would ensure the budget under the General Appropriations Act (GAA) are properly “utilized and disbursed timely, effectively, and efficiently.”
“We shall begin with a series of oversight meetings on the budget performance of departments, agencies, and corporations of the national government funded under the FY 2022 GAA and for the 1st Quarter of FY 2023 GAA,” Quimbo said.
She said Appropriations Committee chairperson, Rep. Elizaldy Co, is committed to actively pursuing the monitoring and compliance by agencies with the requirements and/or conditions in the utilizations of public funds as provided under Section 29, Article VI of the 1987 Constitution.
“Under the oversight power of the Committee on Appropriations, we are responsible for ensuring that the appropriations under the GAA are utilized and disbursed timely, effectively, and efficiently in accordance with the intent of Congress,” she said. “Additionally, to recommend whether or not these activities or projects be pursued, curtailed, or eliminated in the budget proposal for the next budget year to be authorized by Congress.”
Quimbo, the 2nd District representative of Marikina, said the panel shall not intervene, participate, or undertake any role or function in any of the various post-enactment stages of the budget execution, such as, but not limited to, project identification or modification, fund releases, and other activities beyond its congressional oversight functions, as defined under applicable laws or jurisprudence.
Based on the Fiscal Year 2022 compliance audit of the Commission on Audit, the DOH is confronted by the following issues related to fund use:
- Deficiencies noted in the procurement process and timelines;- Lapse of unutilized allotments and low utilization;- Deficiencies in the distribution and use of Covid-19-related items;- Deficiencies in the payment of Covid-19 benefits and allowances; and- Deficiencies and delays in the implementation of the health facilities enhancement program (HFEP).
Quimbo appealed to the members of the panel to direct their queries and questions on matters relevant to the compliance audit.
She also asked the panel to deliberate on Financial Accountability Reports and Physical Reports of Operations for FY 2022 and as of March 2023 of the DOH; budget uses vis-a-vis targets/performance as of the budget year 2022 and 2023; and status of implementation of the HFEP as of FY 2022 and the 1st Quarter of FY 2023. (PNA)
"
18,"AirAsia PH mulls flight adjustments on May 16, 17",By Ma. Cristina Arayata,,"(Photo courtesy of MIAA)
MANILA – Low-cost carrier AirAsia Philippines announced Thursday it made a proposal to make adjustments on some of its flights scheduled on May 16 and 17.
The country's airspace will close for six hours on May 17. 
A corrective maintenance at the Philippine Air Traffic Management Center is scheduled from midnight to 6 a.m. on May 17, but normal operations will resume as soon as the activity is finished.
In a public briefing Thursday, Civil Aviation Authority of the Philippines spokesperson Eric Apolonio said the uninterruptible power supply (UPS) will be replaced, and the air traffic management system will be upgraded during that period.
This activity can be finished in about 4.5 hours, but the CAAP allocated six hours so that flights won't be affected should there be issues that need to be fixed, he said.
With this, AirAsia said a proposed rescheduling of 21 flights on May 16, retiming of 13 flights and cancellation of six flights on May 17, was brought up to aviation officials.
The airline said it is eyeing to reschedule flights to and from Taipei, Incheon, Bangkok, Kota Kinabalu, and Incheon, as well as flights to and from Cebu, Bacolod, Davao, Puerto Princesa, Cagayan, Iloilo, and Tacloban. Cancellation will include flights from Manila to Davao, Cebu, and Bacolod and their return flights that are covered within the maintenance period.
AirAsia Philippines deputy spokesperson Carlo Carongoy said they will update the list once they get the approval from the slot allocation committee.
""AirAsia has made adequate preparations to notify guests in advance via SMS and registered email of the flight schedule changes. It also prepared a massive information dissemination campaign through its quad media partners and social media pages,"" the airline said.
Meanwhile, Apolonio advised the passengers to coordinate with the airlines to know if their flight schedules have been adjusted.
He also apologized to the public, saying the maintenance activity aims to improve the system and avoid the glitch that happened last Jan. 1.
To recall, thousands of passenger were then affected when hundreds of flights were delayed, canceled and diverted to other regional airports due to the technical issues in the air traffic management system. (PNA)
"
19,Immigration officer in hot water over links to human trafficking,By Ferdinand Patinio,,"(File photo)
MANILA – A male immigration officer will face an administrative case for supposedly facilitating the departure of a couple who are reportedly victims of trafficking in Myanmar, the Bureau of Immigration (BI) said on Thursday.
Immigration Commissioner Norman Tansingco, in a statement, said the officer has been removed from his post for his involvement in the case of the couple who worked as love scammers and arrived home on April 25 after escaping their employers.
Tansingco warned immigration personnel not to be involved in illegal cross-border activities.
""If you are innocent, I will defend you. But if I find out that you are involved, you will know the consequence of your action. I don't care who your backer is,"" he said.
According to the victims, they experienced physical abuse, threats, and starvation as consequences for not reaching their quota.
Both claimed that they were recruited via social media by a certain Maxesa and left the country in October 2022 purportedly for a four-day vacation in Singapore.
The two noted that from Singapore, they flew to Bangkok and were transported by armed men to Mae Sot City to eventually take a boat ride to Myanmar. After their successful escape, they sought assistance from the Philippine Embassy in Thailand.
Meanwhile, the BI also reported the rescue of two trafficking victims at the Ninoy Aquino International Airport (NAIA) Terminal 1.
The women were intercepted on separate occasions on April 28 and 29 as they were about to board their flights to Dubai.
Tansingco said the two were stopped from leaving after immigration officers at the airport found that the United Arab Emirates (UAE) employment visa that they presented was counterfeit.
The victims claimed that they obtained their travel documents only at the airport, a few hours before their scheduled flights and they did not know that the papers given to them were spurious.
“These syndicates have no sympathy or concern at all for the well-being of their victims. They prey on our poor countrymen who are lured to their evil ways because of their ardent desire to earn a living abroad in order to support their families here,” he said.
The BI’s travel control and enforcement unit reported that the passengers were both referred for secondary inspection after BI officers noticed that the overseas employment certificates they presented could not be validated in the database of the Department of Migrant Workers. Upon verification, it was determined that their UAE employment visas were also fraudulent.
The women were turned over to the Inter-Agency Council Against Trafficking for investigation and assistance in filing cases against their recruiters.
Last month, the bureau also relieved another officer from his post for allegedly helping clear passengers who attempted to board a flight to Lebanon to work as household service workers.
The women were allegedly being trafficked to work in the Middle East.
The passengers, initially disguised as tourists, said they would go on a tour but later confessed that their final destination is Lebanon, where they were recruited to work. (PNA)
"
20,Marcos makes a pitch for local battery production to US firms,By Filane Mikee Cervantes,,"BATTERY PRODUCTION. President Ferdinand R. Marcos Jr. attends one of the meetings with US businessmen in Washington, D.C. on Wednesday (April 3, 2023). Marcos pitched to American businessmen the country’s plan to pursue local battery production with the help of foreign technology and capital to help solve problems in energy supply and other energy-related issues. (Photo courtesy of Bongbong Marcos FB page)
MANILA – President Ferdinand R. Marcos Jr. on Wednesday made a pitch to American businessmen the plan of the Philippines to pursue local battery production, with the help of foreign technology and capital, as a solution for the country’s problems in energy supply and other energy-related issues.
During a fireside chat at the Blair House in Washington with US businessmen, Marcos underscored the great potential of local battery production as the government endeavors to move the Philippines’ energy mix from traditional fossil fuels to renewables.
“And the part that batteries will play in that whole system cannot be overstated. And that is why it would be very good if we could bring the industry into the Philippines,” Marcos said, adding that battery production is an important pivot for the country with the advent of climate change.
He said for the country to go beyond mineral extraction to actual battery production to prop up the local value chain, technology and strong industry participation are needed to see this materialize.
“But to do that we need technology, we need of course the capital and the resources to undertake such activities. They are not small projects and so they require major funding and that again is another part of the situation that we have to deal with,"" he said.
Marcos said there are many new instruments that encouraged this activity in the last few years such as green bonds and blue bonds and current rules have become very, very clear.
In his talks with big companies, especially mining companies, Marcos said buyers of mineral products insist upon declaration of proof that the products that they are being sold were built using green energy.
“And that I think is going to be an important part in making hopefully the manufacturing of batteries in the Philippines a success,” he said. (PNA)

"
21,LTO to simplify driver’s license exams to combat fixers,By Raymond Carl Dela Cruz,,"LTO chief Assistant Secretary Jose Arturo ""Jay Art"" Tugade (PNA photo)
MANILA – The Land Transportation Office (LTO) is looking to shorten its driver’s licensure exams in a bid to simplify transactions and lessen the public’s reliance on fixers.
In a statement on Thursday, LTO chief Assistant Secretary Jose Arturo “Jay Art” Tugade said “lengthy procedures” is one of the reasons why many license applicants resort to paying for fixers -- third-party unauthorized agents who process LTO transactions for a fee.
“The instruction I gave to our committee was to compress the exam. This exam reportedly takes about an hour. The agency is now studying how to shorten the exam. I believe that by reducing the exam duration, our applicants will not seek out fixers and will opt to take the exam themselves,” Tugade said.
The committee, he said, will analyze exam questions and condense the content without sacrificing their purpose to license competent drivers with emphasis on knowledge, skills, and attitude.
The shortened exams being studied are for new non-professional licenses, new conductor’s licenses, changing classification from non-professional to professional, and adding a driver’s license code.
In addition to shortening the exams, he said the committee will also look into customizing exam questions depending on the license classification or driver’s license code the applicant is applying for. (PNA) 
"
22,Solon wants proactive gov't action vs. future avian flu outbreaks,By Leonel Abasola,,"(File photo)
MANILA – A lawmaker on Thursday filed a resolution seeking a Senate inquiry to determine the appropriate government actions to prevent and control the possible outbreak of the avian influenza virus in the country.
""It is high time for the Senate to ensure that risk-based planning, strict prevention protocol, and proactive legislative action are in place to minimize public health risks and fundamentally, to accord our local poultry sector with the support and opportunity as active partners in development and nation building,"" Senator Francis Tolentino said in filing Senate Resolution 580.
Reports submitted by the Bureau of Animal Industry (BAI) showed that as of Feb. 9, nine regions remained affected by avian flu.
According to the BAI report submitted to the National Banner Program Committee on Poultry and Livestock on Feb. 14, more than 300,000 poultry mortalities have been recorded since the bird flu outbreak in 2022.
The World Organization for Animal Health earlier warned that the presence of avian flu ""may restrict international trade in poultry meat that can heavily impact economies.""
In May 2022, the A-H5 variant outbreak in wild birds and poultry was reported to have spread to 16 countries in Latin America and the Caribbean, the United States, and Canada, with the first human infection recorded in Ecuador in January 2023. This also led to the deaths of hundreds of sea lions and pelicans in Peru.
Tolentino said reports on the inventories of imported chicken in various commercial public wet markets in Metro Manila showed that they were sourced from Brazil, the US, Netherlands, or Canada with expiration dates ranging from 1 year to 2 years from the date of production; or have no labels on the date of production and distribution; or do not have a sticker from the National Meat Inspection Service.
""The sale of the said imported poultry meat brazenly violates the provisions of the law under Republic Act No. 7394, or the 'Consumer Act of the Philippines'... It fails to qualify with the Philippine National Standards on the Code of Hygienic Practice for the Sale of Fresh Agriculture and Fishery Products in Markets and Authorized Outlets,"" he said in his explanatory note.
He warned that the high inventory of imported poultry products amid the unabated importation of finished goods poses a “significant threat” to the immediate and long-term prospects of the local poultry sector in the county, and puts consumers at risk of the potential adverse effect of other transboundary diseases.
“There should be a clear and solid policy from authorities to avert and ward off any possible outbreak of transboundary animal diseases in the country due to the unabated importation of poultry products since it will ultimately lead to adverse public health effects and demise of the Philippine local poultry industry,” Tolentino said. (PNA)
"
23,PH crime rate down 11.36% in first 4 months of 2023,By Christopher Lloyd Caliwan,,"PNP Public Information Office (PIO) chief Col. Redrico Maranan (File photo)
MANILA – The country's crime rate has dropped by 11.36 percent in the first four months of this year, a ranking police official said Thursday.
In a Laging Handa briefing, Philippine National Police (PNP) Public Information Office chief Col. Redrico Maranan said a total of 12,226 crime incidents were recorded from January 1 to May 2, as compared to 13,763 crimes in the same period last year.
“Nakapagbaba tayo ng 1,500 plus na krimen at iyan po ay iyong mga eight focused crimes. Kaya nakikita natin, iyong ating different anti-criminality strategies, nakikita naman natin na ito po ay epektibo (We were able to reduce 1,500 plus crimes of the so-called eight focus crimes. That's why we see, our different anti-criminality strategies, we see that it is effective),” he added.
The eight focus crimes include murder, homicide, physical injury, robbery, theft, vehicle theft, motorcycle theft and rape.
Index crimes are serious crimes such as murder, homicide, physical injury, robbery, rape, theft, and carjacking, while non-index crimes are violations of local ordinances and laws and vehicular accidents.
Maranan said that under PNP chief Gen. Benjamin Acorda Jr.'s leadership, the PNP will deploy policemen in barangays identified by the local police forces as crime-prone areas as part of preemptive efforts against criminality.
“The focus of our new PNP chief, Gen. Acorda, is to assign police to crime-prone barangays. We have already identified that and that will be the priority of our deployment… in the crime-prone barangays. And we have also identified police regional offices that will be the ones to lead because in their area of responsibility, that's where we saw those barangays with the most crime occurring,” he added.
Maranan earlier said the move is a strategic action plan as the national police do not have enough manpower to guard over 100 million Filipinos across the country.
Maranan explained that police visibility has been proven as a crime deterrent over the years.
He emphasized the importance of the cooperation of the barangay officials in maintaining peace and order.
He said that strong coordination between the police and the community lies on the cooperation between the two, adding that it is the police commanders who are given the task to initiate it.
“The PNP cannot deploy policemen in each of the barangay. What we do is to cluster the barangay and then we either put up Police Community Precincts, police assistance desks or even a police outpost. We believe that if this is properly implemented, we would be able to reduce the crime, especially in the crime-prone barangays,"" he added. (PNA)
"
24,Comelec eyes use of 2 automated systems for 2025 polls,By Ferdinand Patinio,,"Comelec chairperson George Erwin Garcia (PNA photo by Yancy Lim)
MANILA – The Commission on Elections (Comelec) is looking to use two automated election systems (AES) for the 2025 midterm elections.
In a press conference at the poll body's main office in Intramuros, Manila on Thursday, Comelec chairperson George Garcia disclosed that they want to work with the manufacturer of the machines, as they want to customize the systems to be used in the polls.
“We put on the Terms of Reference (TOR), we want to deal with the manufacturer. We don't want to be just an integrator. What we want is to customize, build the machine for the Comelec. We want to have our own software and we have the option to buy the software, even the hardware,” he said.
Garcia added that the AES they are looking to use are the Direct Recording Electronic (DRE) and Optical Mark Reader (OMR).
“It is a combination of OMR and DRE. We have utilized the OMR, while the DRE is touchscreen. What we want (is) if manufacturers have such (a) combination,” Garcia said. “The recommendation of the Comelec Advisory Council is also the same as what we want, OMR/DRE.”
The Comelec head noted that they plan to use the DRE for Overseas Voting and the OMR for the domestic polls.
Asked if both AES would be used at the same time, Garcia said, “No, only one AES will be used. The other feature will be disabled. If the DRE is being used, the OMR will be dissolved and vice versa.”
As for the transmission package, Garcia said they would come up with a separate TOR.
“There will be a separate TOR for transmission because the Comelec would like to make sure that it is in full control and that the telcos (telecommunications companies) that will win the procurement will report directly to us. All other collaterals, software, hardware, it’s with the winning bidder,” he said.
At the same time, Garcia noted that they could revise the TOR in case some of the features are not available in the market.
“The Commission en banc voted unanimously on the TOR. In case we were informed that it is not available in the market, we can easily revise the TOR. But this early, we want the manufacturers to know what we need. We can procure by July this year so that we can award by January or February next year and then we will conduct end-to-end testing,” he said. “Take note, this is lease with option to purchase. We don't want to purchase yet since we would like to try the system first... Finally, (the) machine should be upgradeable so this can be used in future elections.”
Earlier, the poll body said they are no longer using the 97,000 vote counting machines that were used in the past three elections. (PNA)
"
25,House accepts PBBM challenge to forge closer PH-US ties,By Zaldy De Layola,,"MANILA – House Speaker Ferdinand Martin G. Romualdez on Wednesday (US time) welcomed the suggestion of President Ferdinand R. Marcos Jr. that efforts to boost the long-standing bond of friendship between the Philippines and the United States should also involve the respective legislative branches of the two countries.
Romualdez said the House of Representatives is ready to take up the challenge of strengthening the long-standing ties between the two nations through consistent engagements of each country’s lawmakers.
“We, at the House of Representatives, welcome the suggestion of President Ferdinand ""Bongbong"" R. Marcos Jr. that efforts to boost the long-standing bond of friendship between the Philippines and the United States should also involve the respective Legislative branches of the two countries,” the Speaker said.
“We are ready to take up that challenge and we look forward to more engagements with our counterparts in the United States in the future,” he added.
On Wednesday, Marcos and members of his delegation met with key members of the US Senate and discussed with them various issues that include security, defense, agriculture and climate change mitigation, economic cooperation and cyber security.
During the meeting, Marcos thanked Senator Robert Menendez, chairman of the Senate Foreign Relations Committee, and other members of the panel for welcoming his delegation to Capitol Hill.
It was also during the said meeting when Marcos noted that engagements between Manila and Washington should not only take place at the executive department but also with members of the legislature of both governments.
“While the conduct of foreign relations is largely the domain of the Executive, engagements between the lawmakers of both countries would be of immense value in, for instance, harmonizing the legal framework governing their bilateral relations,” Romualdez noted.
He added that with closer personal relations engendered through such engagements, the lawmakers of both countries would help deepen the level of appreciation and understanding on issues of mutual concern and thus promote even closer cooperation and partnership.
“We have actually taken the initiative to move toward the direction suggested by President Marcos,” Romualdez said.
It could be recalled that in mid-April, Speaker Romualdez along with several members of the House, flew to the United States where they engaged with key congressional leaders to lay the groundwork for the official visit of Marcos to the United States. (PNA)
"
26,Gatchalian swears in Romualdez as new DSWD undersecretary,By Zaldy De Layola,,"NEW USEC. Department of Social Welfare and Development Secretary Rex Gatchalian administers the oath of office to newly appointed Undersecretary Monina Josefina H. Romualdez on Tuesday (May 2, 2023). Romualdez was the former DSWD-NCR Field Office regional director. (Photo courtesy of DSWD)
MANILA – Former Department of Social Welfare and Development (DSWD) regional director Josefina H. Romualdez is now the new undersecretary for operations of the agency, a news release said on Thursday.
Secretary Rex Gatchalian, it said, administered the oath-taking of the newly appointed undersecretary on May 2 at the DSWD Central Office in Batasan Hills, Quezon City.
Romualdez, who was the former DSWD-NCR Field Office regional director since President Ferdinand R. Marcos Jr. assumed office in 2022, will now take the helm of the Operations Group of the Department.
As the new undersecretary for operations, Romualdez will oversee the implementation of the different social welfare and development programs and other services of the department, as mandated by laws, including the directives from the President and the DSWD secretary.
With her year-long experience in the operations of the biggest DSWD field office in the country, Romualdez has gained the necessary management skills and knowledge to effectively lead the operations group of the department.
Romualdez vowed to serve the public, particularly the vulnerable and marginalized sectors for the protection and promotion of their rights and welfare, to the best of her ability. (PNA)

"
