,Title,Author,Date,Text
10,"DOH tells hospitals, healthcare facilities to brace for El Niño",By GMA Integrated News,2023-05-04," The Department of Health (DOH) on Thursday ordered all hospitals and healthcare facilities to brace for the possible impact of the El Niño.
 One of the instructions of the Health Department is for the facilities to ensure continuous water supply to avoid hiccups in their operations, according to Lei Alviz’s report on “24 Oras”.
 They were also asked to store potable water that would last for three days, to have a reserve water supply, and to repair all damaged faucets and busted pipes.
 The National Kidney and Transplant Institute (NKTI), for its part, had its deep well facility readied in case there will be a water supply shortage. Constructed in 2021, it is connected to the Lung Center of the Philippines and was built by Manila Water.
 “Ang NKTI ay isang renal facility at malakas kami sa hemodialysis. Ang hemodialysis ay nangangailangan ng maraming tubig para mag-operate at alam naman natin na chronic patients ito,” said NKTI Strategy Management Division/ Designated Spokesperson Head Nuel Polero.
 (The NKTI is a renal facility and we have a lot of patients for hemodialysis. Hemodialysis needs a lot of water to operate and we know these are chronic patients.)
 “Ang deep well facility na yun, sinisigurado niya tuwing may mga emergency situation tulad ng pagdating ng El Niño o summer ay may enough supply o source ng tubig ang NKTI, ang mga pasyente, para ma-maintain ang aming operasyon,” he said.
 (The deep well facility ensures there is a water supply during emergencies like El Niño or the summer season.)
 The NKTI also had its sewage treatment plant where wastewater is being reused for gardening and cleaning comfort rooms. —Sundy Locus/NB, GMA Integrated News
"
11,"LPP vows to monitor students, schools amid rising COVID-19 cases","By RICHA NORIEGA, GMA Integrated News",2023-05-05," The League of Provinces of the Philippines (LPP) on Friday vowed to monitor students and schools amid the increase of COVID-19 cases in the country.
 At the public briefing, LPP chairperson and Quirino Governor Dax Cua said through the local government units (LGUs), they will be closely monitoring the students and schools which are one of the superspreader venues.
 Cua said they will be coordinating with the Department of Education (DepEd) and the Department of Health (DOH).
 “We will be monitoring closely, ang mga LGUs babantayan natin ang mga kabataan natin, yung mga eskwelahan kasi yan po ang isa sa mga superspreader venue yung mga klase pagka dyan eh kumalat ang COVID eh halos lahat ng pamilya eh aabutin,” he said.
 (We will be monitoring closely, through the LGUs, we will keep an eye on the students and schools because that is one of the superspreader venues and the classes there. If COVID will spread there, almost all the families will be affected.)
 “So kelangan doon tayo magbigay ng atensyon (So we need to pay attention to that) and we will work closely with the DepEd and DOH,” he added.
 The DOH earlier reported a 42% increase in the average daily new COVID-19 cases from April 24-30, 2023.
 The DOH, however, said it has recommended to President Ferdinand ""Bongbong"" Marcos Jr. not to bring back the mandatory wearing of face masks amid the rising COVID-19 cases.
 It added that the recent rise in COVID-19 cases does not translate to more severe and critical cases or even deaths.
 Meanwhile, the seven-day COVID-19 positivity rate in Metro Manila has gone past 20% as of May 3, OCTA Research said on Thursday.
 The Philippines posted 1,190 new COVID-19 cases on Thursday, as the active tally rose to 8,371. It was the highest number of new cases in the past three days.
 The nationwide COVID-19 tally is now 4,097,525, according to the latest data from the DOH. — RSJ, GMA Integrated News
"
12,"Teves, sons file motion to dismiss illegal possession of firearms raps","By JOAHNA LEI CASILAO, GMA Integrated News",2023-05-05," Suspended Negros Oriental Representative Arnolfo “Arnie” Teves Jr. and his sons have filed a consolidated motion seeking to dismiss the complaint of illegal possession of firearms and explosives against them, their camps said Friday.
 Teves’ legal counsel, Atty. Ferdinand Topacio, said they are questioning the legality of the search conducted in his client's houses back in March. 
 “Sapagkat wala po sa ating procedure na may papasok muna sa isang lugar na ise-search na walang witnesses after one hour saka ise-search. ‘Yun ang pagkakataoon na mag tanim ng ebidensya,” Topacio said in an ambush interview.
 (Because there is nothing in our procedure that says that you can enter without witnesses and then conduct a search after an hour. That is a chance to plant evidence.)
 Due to this, Atty. Edward Santiago of Teves’ camp believes the evidence submitted by the complainants will be inadmissible under the doctrine of the fruit of the poisonous tree. 
 “Admitted din naman nila doon sa complaint nila na nag conduct ng— merong team of SAF personnel na nag conduct ng clearing… bago nila inimplement yung actual search,” he said.
 (They also admitted in the complaint that there was a SAF team that conducted a clearing of the area before they implemented the actual search.)
 “So… the evidence na na-gather nila are inadmissible as evidence as in the doctrine of the fruit of the poisonous tree,” he added.
 (So, the evidence that they gathered is inadmissible as evidence in the doctrine of the fruit of the poisonous tree.)
 Santiago said another complaint of illegal possession of firearms and explosives against Teves was dismissed back in March and they are confident the present complaint will also be dismissed.
 According to Atty. Andres Manuel, the legal counsel of Teves’ sons Kurt and Axel, the complaint has been submitted for resolution.
 The Department of Justice is seeking to designate and proscribe Teves as a terrorist to force him to surrender to authorities.
 Justice Secretary Jesus Crispin Remulla had said that the complaint of illegal possession of firearms and explosives that was filed against Teves was enough basis to do so.
 Topacio has said that the lawmaker does not own the firearms allegedly retrieved from his houses.
 Degamo killing
 Meanwhile, Topacio also questioned the evidence of authorities over claims that Teves appears to be the mastermind behind the killing of Negros Oriental Governor Roel Degamo on March 4.
 “Well, para sa akin ah, well ito lang from my point of view as a defense lawyer kung wala kang ebidensya eh talagang hindi ka makaka file kasi baka mapahiya ka lang pag dating sa korte,” he said.
 (Well, for me, from my point of view as a defense lawyer, if you have no evidence, you cannot file because you will only get shamed when it reaches the court.)
 “So, two months after na tag na si Congressman Teves as the mastermind, as the brains behind the assassination, they are still scrambling for evidence, Wala pa rin. Otherwise, they would have filed it,” Topacio added.
 (So, two months after Congressman Teves was tagged as a mastermind, as the brains behind the assassination, they are still scrambling for evidence. Otherwise, they would have already filed it.)
 Back in March, two suspects in the killing of Degamo named a certain “Cong Teves” as the person behind the fatal attack against the local official.
 Teves has yet to return to the country amid fears for his safety. He has appealed for fairness, saying he will come home ""when it is safe enough"" or when the trial is fair.
 “We are still assessing the situation. We will see whether we can get a fair trial,” Topacio said when asked if Teves maintains his stance on his refusal to return to the country.
 Topacio said he regularly talks to the lawmaker to update him on what is happening, adding that Teves remains in “high spirits.”
 “He is comforted by the fact na talaga namang wala siyang kinalaman dito sa pagpatay dito kay Governor Degamo atsaka yung ibang binibintang sa kanya,” he said.
 (He is comforted by the fact that he is really not involved in the killing of Governor Degamo and the other allegations against him.)
 Last month, Remulla said Teves apeared to be ""the main mastermind"" in the Degamo slay and that the National Bureau of Investigation will file murder, multiple murder, and multiple frustrated murder complaints against him and eight others. —VAL, GMA Integrated News
"
13,"Marcos hopes to work with US in creating virology, vaccine institute","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-05," WASHINGTON—President Ferdinand ""Bongbong"" Marcos Jr. on Thursday (Washington time) expressed hope that the Philippines could work with the United States in establishing a virology and vaccine institute in the country.
 ""Building on our science, technology, and innovation engagements, we hope to work with the United States in establishing the Virology and Vaccine Institute of the Philippines,"" Marcos said in a forum organized by the Center for Strategic and International Studies.
 ""We can jointly work on the training of technicians and specialists including post-graduate education scholarships; providing necessary equipment and implements for the Center; and establishing what is envisioned to be the first Bio-Safety Level 4 Laboratory in the country,"" he added.
 Marcos is looking forward to ""welcoming pharmaceutical companies open to taking advantage of incentives in using the Philippines as a base for their vaccine manufacturing and distribution operations.""
 During his US trip, vaccine manufacturer and Nasdaq-listed Moderna Inc. said it would establish a facility in the Philippines.
 Moderna chief commercial officer Arpa Garay and senior vice president and general manager Patrick Bergstedt said they are set to establish a “Shared Service Facility for Pharmacovigilance,” which will provide more employment opportunities to health professionals in the country.
 Further, Marcos is optimistic in the partnership with the US regarding fighting non-communicable illnesses such as tuberculosis, diabetes, and obesity.
 ""We will require massive investment in the human, physical, and technological resources of the Philippine Genome Center, including access to artificial intelligence tools, training of technicians and of scientists, equipment, and relevant research. There are existing cooperative projects that can be built upon or expanded,"" he said.
 In December of last year, the House of Representatives approved on third and final reading a bill establishing a Virology and Vaccines Institute of the Philippines, which is one of one of the priority measures of the Marcos administration.—AOL, GMA Integrated News
"
14,Marcos: Bilateral defense guidelines with US ‘responsive’ to present challenges,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-05," WASHINGTON — President Ferdinand ""Bongbong"" Marcos Jr. said he believes  the new bilateral defense guidelines would be responsive to the challenges which are being faced by the country.
 ""Well, one, that is responsive to the challenges that we face and that approaches and finds ways to solve those problems or challenges on a multidimensional basis,"" Marcos said during a question-and-answer session at the Center for Strategic and International Studies (CSIS).
 Department of National Defense officer-in-charge Undersecretary Carlito Galvez and US Defense Secretary Lloyd Austin have established the bilateral defense guidelines between the two countries to modernize the alliance cooperation ""for a free and open Indo-Pacific region.""
 The said guidelines ""reaffirmed that an armed attack in the Pacific, including anywhere in the South China Sea, on either of their aircraft or armed forces – which includes their Coast Guards – would invoke mutual defense commitments under the 1951 PH-US Mutual Defense Treaty.""
 Manila and Washington should expand cooperation on maritime security and maritime domain awareness, including through the continued conduct of combined maritime activities, including but not limited to joint patrols.
 In a separate interview with reporters, Marcos was asked about the evolution of the treaty.
 He responded that what was just finished were the guidelines of the new provisions of the treaty.
 ""We are not yet there. What we did in this trip and what we have managed to formulate are the guidelines pa lang doon sa mga magiging provision at saka magiging detalye,"" Marcos said.
 According to a readout of Austin's meeting with Marcos at the Pentagon on Wednesday, they ""lauded the conclusion of new US-Philippines Bilateral Defense Guidelines, which chart their vision for alliance cooperation across all operational domains.""
 ""The two leaders underscored their shared desire to deepen bilateral planning and operational cooperation including an increased tempo of combined maritime activities, such as joint patrols, to support the Philippines’ lawful exercise of its rights in the South China Sea,"" the Pentagon readout said. — RSJ, GMA Integrated News
"
15,Marcos on China’s 'meddling' remark: I think it’s for US,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-05," WASHINGTON —President Ferdinand ""Bongbong"" Marcos Jr. said he does not feel alluded to with the latest remark of China opposing any meddling in the South China Sea.
 Marcos said the statement seems to be directed to the United States.
 “Well, I do not think as representing as a Filipino and representing the Philippines, I don’t feel alluded to. How can we --- how can anyone say that we are not party and interest in all of these issues?” Marcos told reporters.
 “So I think that kind of statement was directed more towards the United States than it was for the Philippines,” he added.
 The Philippines and the US had established the bilateral defense guidelines between the two countries to modernize the alliance cooperation ""for a free and open Indo-Pacific region.""
 The guidelines ""reaffirmed that an armed attack in the Pacific, including anywhere in the South China Sea, on either of their aircraft or armed forces – which includes their Coast Guards – would invoke mutual defense commitments under the 1951 PH-US Mutual Defense Treaty.""
 Further, the Philippines and the US will expand cooperation on maritime security through but not limited to joint patrols.
 Amid this latest development between Manila and Washington's defense ties, China expressed opposition to what it called meddling in the South China Sea to harm its territorial sovereignty and maritime rights.
 China also said the region should not be used as a “hunting ground.”
 China has continued its activities and aggression in the resource-rich region despite an arbitral ruling which invalidated its massive claim in the area.—LDF, GMA Integrated News
"
16,Marcos: No request from US for Pinoy troops if Taiwan tension rises,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-05," WASHINGTON - President Ferdinand “Bongbong” Marcos Jr. responded an outright ""no"" when asked if the United States government requested Filipino soldiers to be deployed to Taiwan once tension escalates.
 Marcos was queried if the US asked the Philippine government to contribute Filipino troops to combat operations should war break out between US and China over Taiwan.
 “No. The short answer is no,” Marcos said.
 Marcos disclosed that the US also never asked for the sites under the Enhanced Defense Cooperation Agreement (EDCA) to be used as staging points for any attacks against other nations.
 “To be fair, the United States has never brought up the possibility that we will use, that the United States will use the EDCA sites as staging areas for any offensive actions against any countries,” Marcos said.
 “The United States has never said that this is a possibility and we’ve also made it clear to our end that this is not the purpose of those sites and this is not the way that they will be used,” he added.
 The President also mentioned that he personally guaranteed to Chinese Foreign Minister Qiin Gang, who recently visited Manila, that these sites would not be utilized as military bases that will be used to attack other countries.
 “No, these are not intended to be military bases to attack, to move against anyone, any country, not China, not any country… again we turn back to the simple concept of our foreign policy and it is the we’re continuing work that we would like to be involved in the pursuit of peace and that continues to be the case,” he explained.
 Malacañang recently announced four new EDCA sites: Naval Base Camilo Osias in Sta Ana, Cagayan; Lal-lo Airport in Lal-lo, Cagayan; Camp Melchor Dela Cruz in Gamu, Isabela; and Balabac Island in Palawan.
 Existing EDCA sites are Antonio Bautista Air Base in Palawan, Basa Air Base in Pampanga, Fort Magsaysay in Nueva Ecija, Mactan-Benito Ebuen Air Base in Cebu, and Lumbia Air Base in Cagayan de Oro City.
 China has since criticized the latest EDCA sites, saying that this will only draw the Philippines into conflict.
 Marcos and United States President Joe Biden have expressed the need to maintain peace and stability in the Taiwan Strait.  In a joint statement of the two leaders following their meeting at the White House, it was said that they have affirmed the importance of maintaining peace and stability across the Taiwan Strait as an indispensable element of global security and prosperity.
 China and Taiwan split at the end of a civil war in 1949. China has since viewed democratic Taiwan as part of its territory.
 The US, for its part, has been deliberately ambiguous on whether it would defend Taiwan militarily.—LDF, GMA Integrated News
"
17,"Cope Thunder interoperability exercises between PAF, USAF underway",By GMA Integrated News,2023-05-05," The interoperability exercise between the United States and the Philippine Air Forces known as Cope Thunder is underway.
 According to Raffy Tima's report on ""24 Oras,"" the two countries began holding Cope Thunder exercises in the 1970s,until Mount Pinatubo's eruption forced the curtailment of operations at Clark Air Base, where they were being held.
 The PAF said since the Philippines has fighter jets again and the US Air Force's 4th generation F-16 fighter jets are still in the country, it is just right to resume the training.
 ""Its actually a revival of the name Cope Thunder because it has been a continuing activity for the past years. So basically, it's the same objective for us to maintain our interoperability,"" said AFPAO Chief Colonel Bon Castillo.
 In a statement, the PAF said that the first phase of Cope Thunder will be held from May 1 to 12, while the second one will run from July 2 to 21. The exercise  involves 160 US Air Force members and 400 PAF members from different units.
 The first iteration includes primary flight operations at Clark Air Base, Pampanga—including ""integration flights on various air-to-air combat scenarios to improve interoperability between the two air forces,"" said PAF, and subject matter expert exchanges at Basa Air Base in Floridablanca, Pampanga.
 The training of the two sides will be more extensive in the second iteration.
 ""They are going to simulate that there will be large forces moving in certain deployment areas, probably overseas. There will be large aircraft movement going up to Visayas and Mindanao,"" said Castillo.
 Twelve US F-16 fighters based in Japan will take part in Cope Thunder, flying with PAF's FA-50 fighter jets.
 Cope Thunder aims to enhance the capabilities and readiness of PAF and Pacific Air Forces to respond to potential threats in the region. — Sherylin Untalan/BM, GMA Integrated News
"
18,"OCTA: NCR weekly COVID-19 positivity rate at 20.4% as of May 3, 2023",By GMA Integrated News,2023-05-04," The seven-day COVID-19 positivity rate in Metro Manila has gone past 20% as of May 3 , OCTA Research said on Thursday.
 “NCR 7-day testing positivity rate was 20.4% as of May 3, 2023, from 14% on Apr 26,"" OCTA Research Fellow Dr. Guido David said on Twitter.
 David said the last time it was above 20% was on Jan 29, 2022, during the Omicron BA.2 surge.
 Positivity rate refers to the percentage of people who were found positive for COVID-19 compared the total number of individuals tested.
 “Hospital occupancy increased slightly to 25.5%,"" David said.
 The Philippines posted 1,190 new COVID-19 cases on Thursday, as the active tally rose to 8,371.  It was the highest number of new cases in the past three days.  The nationwide COVID-19 tally is now 4,097,525, according to the latest data from the Department of Health.  The active tally went up to 8,371 from 7,565 on Wednesday.  In the past 14 days, the National Capital Region logged the highest number of new cases with 4,172. It was followed by Calabarzon with 2,038, Central Luzon with 583, Western Visayas with 505, and Davao Region with 374. —Sundy Locus/NB, GMA Integrated News
"
19,Critics say US using Philippines for its own agenda vs. China,"By JOVILAND RITA, GMA Integrated News",2023-05-04," A geopolitics expert, a progressive lawmaker, and members of fishermen's and progressive groups on Thursday weighed in on recent developments in the US-Philippine military alliance, saying that the US is using its military clout and superiority to restrain the growing power of China, and that the Philippines could be dragged into tensions between the two powers.
 “Yung deployment ng US troops dito sa pamamagitan ng mga EDCA bases, lahat ito malinaw naman na nakatuon sa estratehiya ng US. Ang US gusto niya sagkain 'yung paglakas ng China,” analyst and UP professor Roland Simbulan said at the Pandesal Forum at the Kamuning Bakery in Quezon City.
 (The deployment of US troops here through the EDCA bases clearly focuses on the US strategy to restrain the growth of China.)
 He added that the recent meeting between Philippine President Ferdinand “Bongbong” Marcos Jr. and US President Joe Biden in Washington was, for him, ""a joint US-Philippine agreement to violate in this regard the 1972 joint China-US Shanghai Communiqué and also to violate correspondingly the Philippine-China opening of diplomatic relations where we in fact recognized that Taiwan is a part of China.""
 China views democratic Taiwan as part of its territory, and has vowed to one day seize it, by force if necessary.
 Last month, after Taiwanese President Tsai Ing-Wen met with US Speaker Kevin McCarthy, China launched three days of military exercises around Taiwan in which it practiced encircling it and sealing it off.
 “Tayo talaga ay madadamay [We will be dragged into the conflict],” Simbulan said.
 In response, US Embassy Press Attaché Kanishka Gangopadhyay said that the Marcos-Biden meeting ""reaffirms the longstanding, ironclad alliance between the United States and the Philippines, which has contributed to peace, stability, and prosperity in the Indo-Pacific and around the world for more than 70 years.""
 ""For decades, we’ve worked together to promote peace, prosperity, and stability across the region, and we’re growing that effective partnership in scale and scope every single day,"" he added.
 China opposition to EDCA
 The Enhanced Defense Cooperation Agreement (EDCA) between the Philippines and the US grants US troops access to designated Philippine military facilities, allows them to build facilities, and pre-position equipment, aircraft and vessels.
 In February, the Department of National Defense announced a deal that gave American troops access to four more bases in strategic areas of the country, with the aim of accelerating EDCA's full implementation.
 Three of the four newly designated EDCA sites are in northern Philippines, near Taiwan.
 Days after the Chinese exercises around Taiwan, Chinese Ambassador to the Philippines Huang Xilian said that the Philippines should ""unequivocally oppose"" Taiwan independence instead of offering the US access to its military facilities near the Taiwan Strait if it cares about the 150,000 OFWs on the self-ruled island.
 The statement sparked outrage and condemnation from several sectors, with Gabriela Representative Arlene Brosas saying Huang ""crossed the line"" and Senator Risa Hontiveros declaring that Huang should be recalled by Beijing.
 The Chinese embassy said that Huang had been ""misquoted.""
 'Toxic'
 At the Pentagon on Wednesday, the US and the Philippines released the first ever bilateral defense guidelines, seen as a reaffirmation that ""an armed attack in the Pacific, including anywhere in the South China Sea, on either of their aircraft or armed forces—which includes their Coast Guards—would invoke mutual defense commitments under the 1951 Philippines-US Mutual Defense Treaty.""
 The guidelines are also seen as an upgrade to the Philippines and the US’ security ties by “institutionaliz[ing] key bilateral priorities, mechanisms, and processes to deepen alliance cooperation and interoperability across land, sea, air, space, and cyberspace.”
 At the Pandesal Forum, International League of Peoples' Struggle general secretary Liza Maza called the guidelines a “sellout.”
 Maza said the Philippines will open its strategic security and defense plan to the US, but that the sharing would not go the other way.
 “Tayo ba open ba sa atin ang strategic and tactical security and defense plan ng US? Of course not,” she said.
 (Is the strategic and tactical security and defense plan of the US open to us? Of course not.)
 Maza also called a “bribe” the development aid that the US will give to the communities where the EDCA sites are being built.
 “Bigyan mo ng ilang proyekto para maalis mo 'yung mangingisda, tanggalin mo 'yung mga community doon para magamit mo 'yung site para sa military agenda mo,” she said.
 (The projects are there so they can remove the fisherfolk and communities and they can use the site for their military agenda.)
 She said these developments are worrisome, adding that the Philippines and US have a ""toxic"" relationship.
 Fishers group PAMALAKAYA spokesperson Ronnel Arambulo said they do not believe that the US will help the Philippines when it comes to China's aggression against Filipino fisherfolk—and that the US will only ""provoke"" China.
 “Ito ay magiging dahilan pa para doon sa probokasyon sa China na pwede maipit pa rin ang mangingisda at lalo pang mang-harass ang Chinese government, partikular diyan sa West Philippine Sea,” he said.
 (This will lead to the provocation of China where fisherfolk will be caught in the crossfire and China will harass them even more in the West Philippine Sea.)
 'Flashpoint'
 Meanwhile, House deputy minority leader ACT Teachers Representative France Castro said the US is using the tension between China and Philippines in the West Philippines Sea to increase the number of EDCA sites.
 Instead of de-escalating the situation, Castro said, the US is aggravating it “so the West Philippine Sea may reach a flashpoint.”
 She suggested demilitarizing the area.
 “Ang US naman in-exploit niya yung strategic location ng ating bansa to advance its geopolitical agenda to the detriment of the Filipino people,” Castro said.
 (The US is exploiting the strategic location of our country to advance its geopolitical agenda to the detriment of the Filipino people.)
 GMA News Online has also reached out to the Department of National Defense for comment. — BM, GMA Integrated News
"
20,PNP’s gun simulator system to help cops shoot better... sans bullets,By GMA Integrated News,2023-05-04," The Philippine National Police has acquired a firearm simulator system which can help the law enforcers improve their marksmanship without the use of bullets.
 According to Jun Veneracion's report on ""24 Oras"", the PNP aims to improve the shooting proficiency of police personnel as 20% fail their marksmanship training.
 With the simulator system, shooters use real guns but not bullets. The barrel is instead replaced by a laser system while the magazine contains CO2.
 Targets are on a high-definition screen.
 “Itong magazine is ang laman nito ay CO2 para bawat kalabit mo meron syang recoil para syang tunay na baril ang effect nya,” contact point INC Ruel De Luna said.
 (This magazine is filled with CO2 so every time you pull the trigger, it has a recoil like it's a real gun.)
 “Malamang po makukuha nyo na sa aktwal maganda pong start ito,” certified range safety officer P/LT. Mary Cris Acosta said.
 (You will probably get it off to a good start.)
 The PNP can provide only limited ammunition for the mandatory marksmanship training of 228,000 police officers.
 The PNP spends more than half a billion pesos on ammunition every year for training.
 This is compared to the simulator which costs at least P6 million.
 “With this simulator mapapataas pa natin ang proficiency nila kasi nga one to sawa sila mga PNP kami so dapat 100% proficient kami,” Police Colonel Radel Ramos, PNP training service acting director, said.
 (With this simulator we can increase their proficiency even more because they can use it unlimited so the PNP must be 100% proficient.)
 The police officers will also benefit from the simulator because the bullets cost P26 to P28 for extra training.
 “Kahit anong oras pwede kami mag practice na walang nilalabas na pera sir,” Police Trainee Joseller Joseph Col said.
 (We can practice at any time without spending any money.)
 The simulator system is currently only in Camp Crame. However, the PNP training service is planning to extend it per region. —Richa Noriega/NB, GMA Integrated News
"
21,China opposes ‘meddling’ in South China Sea amid PH-US defense guidelines,By GMA Integrated News,2023-05-04," China is opposed to what it called meddling in the South China Sea to harm its territorial sovereignty and maritime rights, a spokesperson for the Chinese foreign affairs ministry said on Thursday.
 Foreign ministry spokesperson Mao Ning made the remark in a news briefing when asked about the Philippines and US' bilateral defense guidelines which spelled out how the US will come to the Philippines' defense if it came under attack in the South China Sea.
 ""With the concerted efforts of regional countries, the situation in the South China Sea has maintained overall stability. The US-Philippines defense guidelines is a bilateral arrangement,"" Mao said.
 ""China firmly opposes any country’s move to meddle in the South China Sea issue to harm China’s territorial sovereignty and maritime rights and interests by citing the guidelines,"" she added.
 ""I would like to stress that the South China Sea is the shared home for countries in the region, not a hunting ground for forces outside the region. When regional countries are committed to mutual trust, solidarity, cooperation and properly handling differences, they have in their hand the key to peace and stability in the South China Sea,"" Mao said.
 Defense Department officer in charge Carlito Galvez and US Defense Secretary Lloyd Austin in Washington established the bilateral defense guidelines between the two countries to modernize the alliance cooperation ""for a free and open Indo-Pacific region.""
 Under the guidelines, the Philippines and the US will expand cooperation on maritime security through but not limited to joint patrols.
 According to a fact sheet released by the White House, the goal is to expand cooperation on maritime security and maritime domain awareness, including through the continued conduct of combined maritime activities, including but not limited to joint patrol.
 The guidelines ""reaffirmed that an armed attack in the Pacific, including anywhere in the South China Sea, on either of their aircraft or armed forces – which includes their Coast Guards – would invoke mutual defense commitments under the 1951 PH-US Mutual Defense Treaty.""
 ""Recognizing that threats may arise in several domains—including land, sea, air, space, and cyberspace—and take the form of asymmetric, hybrid, and irregular warfare and gray-zone tactics, the guidelines chart a way forward to build interoperability in both conventional and non-conventional domains,"" the DOD fact sheet read.
 The guidelines aim to strengthen Manila and Washington's combined deterrence in an evolving security environment, including to:
 —NB, GMA Integrated News
"
