Text,Annotate,Outlet,Date
"In a speech Thursday, May 4, 2023 (Manila time), before departing US for London where Marcos will attend the coronation of King Charles III, the President said various  committed to either invest or expand their operations in the country, helping its economic recovery efforts.",,sunstar,2023-05-05
"He said it is seen to generate around 6,700 jobs for Filipinos.",,sunstar,2023-05-05
Marcos said  are already firming up their investment plans to the Philippines.,,sunstar,2023-05-05
"""Nevertheless, the interest is a  sign of their trust and confidence in the Philippines as an investment destination,"" he said.“Together, we will be working on addressing some of our key economic challenges, particularly food, energy, and health security, digital connectivity, and the cross-cutting issues of climate change and pandemic preparedness,” he added.",,sunstar,2023-05-05
"During his visit in the US where he had a bilateral meeting with President Joe Biden, Marcos and his delegation met  like Moderna, the maker of a Covid-19 vaccine; Analog Devices Inc., a semiconductor; Maxeon, a global leader in solar technology and innovation; and a call center firm that pledged investment in the country.",,sunstar,2023-05-05
"More American global firms pledge expansion, investment in PH",,sunstar,2023-05-04
MORE United States (US) global firms  to either expand their operations or invest in the Philippines.,,sunstar,2023-05-04
"During his five-day visit in the US for a bilateral meeting with President Joe Biden, President Ferdinand “Bongbong” Marcos Jr. also met with American businessmen who pledged investment to the Philippines.",,sunstar,2023-05-04
"Analog Devices Inc., a  informed Marcos about its $200 million investment in the country for the expansion of its research and development (R&D) on top of its LEED certified production facility at the Gateway Business Park in Cavite.",,sunstar,2023-05-04
"Marcos expressed gratitude to  officials, as he asked them how they would proceed in the future beyond the R&D facility that they are planning in the Philippines.",,sunstar,2023-05-04
"An ADI official said  would continue to decide on the manufacturing aspects and change the manufacturing operation to focus more on current technology, noting that some of the most advanced technology products  in are getting tested and processed at ADI’s Cavite plant.“So rather than the more basic stuff that may have been done 15, 20 years ago, we have continued to increase the level of technology that’s been introduced since the planning,” the official told Marcos.“So today, you hear about 300 mm wafers, 12-inch wafers, in there.",,sunstar,2023-05-04
"Well, those wafers  down and we are setting up a 300-mm Center of Excellence in Cavite, which is doing all of the wafer programs and associated with our products,” he addedAs of 2022,  facility in the Philippines employs 5,252 Filipino workers, with a total of $394.39 million worth of exports for the same year.",,sunstar,2023-05-04
It has also been carrying out the ADI University Program in the Philippines that  of different activities in providing engineering students with the opportunity to further develop the theory and application of analog circuit design.,,sunstar,2023-05-04
"They are also eyeing to acquire the Philippine counterparts of Maxim -- Maxim Philippines Operating Corp., as a result of the global ADI’s $20.8 billion acquisition of Maxim Integrated Products Inc.",,sunstar,2023-05-04
"Meanwhile, Maxeon, a global leader in solar technology and innovation, said it is looking into investing $900 million in solar energy in the Philippines, as it expands operations in the country particularly for its R&D.",,sunstar,2023-05-04
"Bill Mulligan, the firm’s chief-executive-officer who operates the SunPower brand in all global markets, including the Maxeon brand in the United States, Canada and Japan, said the investment is seen to provide more than 3,000 jobs in the next few years.",,sunstar,2023-05-04
" currently has an R&D facility in Cavite that provides job to at least 2,000 Filipino workers.“The Philippines has been incredibly important... it’s actually a strategic part of ",,sunstar,2023-05-04
"And I want to thank you and I want to thank all of the government agencies for all of the help and the support for the 40 plus years that we’ve been in the country,” Mulligan said.",,sunstar,2023-05-04
Maxeon has been operating in the Philippines since 2003 under the name of Sunpower Philippines Manufacturing Ltd and opened its first factory at the Laguna Technopark in Biñan City in 2004.,,sunstar,2023-05-04
" Atento also assured Marcos of  to set up its first Philippine-based call center at the Iloilo Business Park in Mandurriao, Iloilo.",,sunstar,2023-05-04
"The investment costs $800 million and is seen to provide around 1,500 jobs.",,sunstar,2023-05-04
"In March, Optum met with the Board of Investments (BOI) to discuss details of its planned new project in Davao and queries on importation of equipment.",,sunstar,2023-05-04
"Since 2011, UnitedHealth Group Optum has invested P5.1 billion in capital expenditure in operating four sites in Taguig, Muntinlupa, Quezon City, and Cebu City.",,sunstar,2023-05-04
"UHG’s Optum business in the country provides a broad range of healthcare information management services, including clinical, revenue cycle management, pharmacy services and benefit management, payment integrity, quality and risk adjustment, technology, and other services delivered across voice, non-voice and blended processes.",,sunstar,2023-05-04
"Moderna, a pharmaceutical and  that pioneered the production of Covid-19 vaccines, also said that it will establish a “Shared Service Facility for Pharmacovigilance” in the Philippines to serve the entire Asia Pacific Region.",,sunstar,2023-05-04
The project will also be the first investment by Moderna in the Philippines and its first in Asia.,,sunstar,2023-05-04
Moderna to set up vaccine-making facility in PH,,sunstar,2023-05-03
"MODERNA, a pharmaceutical and  that pioneered the production of coronavirus disease (Covid-19) vaccines that are being used in the country, will set up a “Shared Service Facility for Pharmacovigilance” in the Philippines.",,sunstar,2023-05-03
"In a meeting with President Ferdinand “Bongbong” Marcos Jr. at the Blair House in Washington DC, Moderna Chief Commercial Officer Arpa Garay and Senior Vice President and General Manager Patrick Bergstedt said the facility, which will be their third shared service facility across the world and first in Asia, will serve the entire Asia Pacific Region.",,sunstar,2023-05-03
The project will also be the first investment by Moderna in the Philippines and its first in Asia.,,sunstar,2023-05-03
"Bergstedt said they have chosen the Philippines as the “perfect location” among many other countries that offered shared services, as they underscore the successful public-private partnership between the Philippine government and Moderna that they wanted to explore further.“We are really excited to have selected the Philippines for the third one primarily because you know the capabilities exist.",,sunstar,2023-05-03
"We have the talent that exists, and we know that the partnership will be one that can be beneficial for both Moderna and the Philippines,” Garay said.",,sunstar,2023-05-03
The facility is expected to employ around 50  of health professionals with their shortlisted office location either in Makati or at the Bonifacio Global City in Taguig.,,sunstar,2023-05-03
"Marcos expressed gratitude to Moderna, saying it will give the country advantage in healthcare.“The opportunity to build shared services in areas of interest, connecting with the scientific, academic opportunity with Moderna, the ministry of health is something that we’re very, very interested in.",,sunstar,2023-05-03
"The most important part is that we sat down and drew the program, and say this is how we approach the problem ... Those are the kind of skills that we need.",,sunstar,2023-05-03
"With your experience in other countries, there are many lessons that we could learn that can be applied in the Philippines,” he said.",,sunstar,2023-05-03
PH detects additional 130 Omicron subvariant cases,,sunstar,2023-04-28
THE Philippines has detected an additional 130 cases of Omicron subvariants as Covid-19 cases continue to rise.,,sunstar,2023-04-28
"According to the latest Covid-19 Biosurveillance Report from the Department of Health (DOH), out of the 137 samples sequenced from April 12 to 19, 130 were identified as Omicron subvariants, specifically from the XBB sublineages.",,sunstar,2023-04-28
"""From March 2023 onwards, XBB and its sublineages were the most detected  63.06 percent of samples sequenced with assigned lineages,"" said the DOH.",,sunstar,2023-04-28
"Out of the total 137 samples sequenced, 82 were identified as XBB sublineages, with 80 being local cases and two being returning overseas Filipinos (ROF).",,sunstar,2023-04-28
"Of these, 33 were XBB.1.9.1 cases, 24 were XBB.1.5 cases, and one was an XBB.1.16 case.",,sunstar,2023-04-28
"There were also 30 samples classified as BA.2.3.20, with all being local cases from Ilocos Region, Central Luzon, Calabarzon, Western Visayas, Soccsksargen, Caraga, and National Capital Region (NCR).",,sunstar,2023-04-28
"Another 12 samples were tagged as BA.5, including 2 BQ.1 cases, with all being local cases from Calabarzon, Mimaropa, Bicol Region, Soccsksargen, Caraga and NCR.",,sunstar,2023-04-28
"Three samples, on the other hand, were classified as XBC and are all local cases from Soccsksargen.",,sunstar,2023-04-28
"The last three samples were tagged by the DOH as ""other Omicron sublineages.",,sunstar,2023-04-28
"""Meanwhile, seven samples subjected to genome sequencing have no lineages assigned by the DOH.",,sunstar,2023-04-28
"With the XBB subvariant now being the most detected in the country, an infectious disease expert believes it is causing the recent spike in Covid-19 cases.",,sunstar,2023-04-28
"In a televised public briefing, Philippine College of Physicians (PCP) Vice President Dr Rontgene Solante said it is not impossible for the XBB to cause the recent increasing transmission in the country.",,sunstar,2023-04-28
"""I would highly expect that this increase in cases is driven by the XBB sublineage of the Omicron,"" said Solante.",,sunstar,2023-04-28
"""Whether it’s the XBB.1.5 or the XBB.1.16 or the XBB.1.9.1 – these are all variants of interest so there is always a possibility that they can cause an increase in the cases among our population,"" he added.",,sunstar,2023-04-28
"And given the possibility of another wave of Covid-19 cases, he said they are encouraging the public to choose to wear their face masks.",,sunstar,2023-04-28
"""As long as there are these variants of interest, we will continue to encourage people to wear their face masks,"" said Solante.",,sunstar,2023-04-28
Philippines Covid-19 positivity rate rises to 12.9 percent,,sunstar,2023-04-27
"THE country’s Covid-19 positivity rate has increased to 12.9 percent, the Octa research group said Thursday, April 27, 2023.",,sunstar,2023-04-27
"Octa research fellow Dr. Guido David said that from 11.7 percent recorded on April 25, the positivity rate went up to 12.9 percent.",,sunstar,2023-04-27
"In the National Capital Region (NCR), the positivity rate stood at 12.3 percent, from 8.1 percent last week.",,sunstar,2023-04-27
Positivity rate refers to the percentage of people who were found positive for coronavirus among the total number of individuals tested.,,sunstar,2023-04-27
"On Wednesday, April 26, the Department of Health (DOH) recorded a total of 506 new Covid-19 cases, increasing the total active cases to 4,446.",,sunstar,2023-04-27
"The Octa projected there will be 800 to 1,000 new cases on Thursday, April 27, 2023.",,sunstar,2023-04-27
"Earlier, DOH officer-in-charge Maria Rosario said there are several factors affecting the positivity rate, as she noted that it should not be the sole basis of the Covid-19 situation in the country.",,sunstar,2023-04-27
"Vergeire said there is nothing to worry about amid the slight spike in Covid-19 cases in the country, noting that the hospitalization rate remains low.",,sunstar,2023-04-27
"As of April 25, the country’s hospital bed occupancy was at 16.7 percent.",,sunstar,2023-04-27
The DOH reminded the public to observe health protocols such as physical distancing and the wearing of face masks to prevent the further spread of the virus.,,sunstar,2023-04-27
He also urged the public to get vaccinated against Covid-19 for an added protection against the virus.,,sunstar,2023-04-27
Group wants NSTP stopped due to extreme heat,,sunstar,2023-04-27
A YOUTH group demanded a halt to the National Service Training Program (NSTP) for the current semester in order to protect students from direct exposure to extreme heat.,,sunstar,2023-04-27
"Heat indices of above 40 degrees Celsius have recently been recorded by the Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa) in various locations in the country, and this poses severe health risks to students and instructors alike, said Samahan ng Progresibong Kabataan (Spark).",,sunstar,2023-04-27
"Spark, an activist organization, called for a moratorium on NSTP and mass promotion for all NSTP classes, in light of high temperatures.",,sunstar,2023-04-27
"Mass promotion was similarly done in 2020 when classes were abruptly interrupted when the government ordered  lockdown to avert the spread of coronavirus disease (Covid-19).“To continue outdoor activities like NSTP is to place students all over the country in direct and imminent danger,” said John Lazaro, Spark national coordinator, in a statement.“We do not need any more hospitalizations or even deaths to realize that we need to keep our students safe from extreme weather,” he added.",,sunstar,2023-04-27
"The group said various government agencies, including the Department of Health (DOH) and Department of Education (DepEd), have already recorded hundreds of instances of heat stroke or heat exhaustion among students.",,sunstar,2023-04-27
"Multiple students have died from direct exposure to the heat, including a student athlete from Colegio de San Agustin who was playing in a football tournament last month, it added.“We cannot look at all the damage done to students’ health and proceed with placing them directly in the heat of the sun to  service or tedious military drills,” Lazaro said.“Instead of pursuing a watered-down indoor-only version of NSTP, it would make the most sense to suspend the program for this semester and give all students taking it a passing grade,” he added.",,sunstar,2023-04-27
"Lazaro also said that such measures are only short-term solutions to the worsening climate crisis.“We cannot hide from the ever-intensifying climate crisis forever just by suspending outdoor activities or trying to improve ventilation,” he said.“Superficial targets and conservative climate action by the government is no longer acceptable.",,sunstar,2023-04-27
"We absolutely need to make learning safe and agency heads must quit dilly-dallying,” he added.",,sunstar,2023-04-27
"The NCSTP program is jointly administered by the Department of National Defense, Commission on Higher Education and Technical Education and Skills Development Authority.",,sunstar,2023-04-27
PH’s first Arcturus case tagged as recovered,,sunstar,2023-04-26
"THE country’s first case of Omicron subvariant XBB.1.16 or Arcturus has already recovered, the Department of Health (DOH) said on Wednesday, April 26, 2023.",,sunstar,2023-04-26
"In a statement, the DOH said the patient was from the province of Iloilo.",,sunstar,2023-04-26
He was asymptomatic and has already been tagged as recovered.,,sunstar,2023-04-26
"Arcturus, a descendent lineage of XBB, a  of two BA.2 descendent lineages, was reported to be more transmissible and has the ability to evade immunity.",,sunstar,2023-04-26
It was designated as a variant of interest by the World Health Organization (WHO).,,sunstar,2023-04-26
"The DOH said, however, that based on the risk assessment conducted by the WHO on April 17, 2023, there have been no changes in severity reported in countries where XBB.1.16.",,sunstar,2023-04-26
was reported to be circulating.,,sunstar,2023-04-26
"""There may have been slight increases in bed occupancy in India and Indonesia, but levels are still much  to the effects of the previous variants.",,sunstar,2023-04-26
"Overall, risk assessment is said to be low,"" it said.",,sunstar,2023-04-26
The DOH urged the public to continue practicing health protocols such as social distancing and wearing of face masks.,,sunstar,2023-04-26
It also encouraged the public to get vaccinated against the virus to increase their level of protection.,,sunstar,2023-04-26
"As of April 25, the country has a total of 4,255 active Covid-19 cases from the total of 4,089,709 caseload.",,sunstar,2023-04-26
"The National Capital Region has the most number of new infections over the last 14 days which was at 2,079, followed by Calabarzon with 884, Davao Region with 439, Western Visayas with 307 and Central Luzon with 293.",,sunstar,2023-04-26
At least 79 million individuals have received two doses of Covid-19 vaccines while 24 million got booster shots.,,sunstar,2023-04-26
Marcos: Gov’t studying proposals to bring back vacation of students to summer,,sunstar,2023-04-24
"PRESIDENT Ferdinand “Bongbong” Marcos Jr. said on Monday, April 24, 2023 they are looking into the proposal to revert the school vacation to March.",,sunstar,2023-04-24
"The school vacation was moved from July to August, instead of during the summer, during the height of the Covid-19 pandemic when the government shifted to the conduct of distance learning.“Pinag-aaralan natin ng mabuti ‘yan dahil nga marami ngang nagsasabi pwede na, tapos na ‘yung lockdown.",,sunstar,2023-04-24
"Karamihan na ng eskwela, face-to-face na, kaunti na lang ‘yung hindi na,” Marcos said in a radio interview.",,sunstar,2023-04-24
"(We are studying that carefully because many people are saying it is okay, the lockdown is over.",,sunstar,2023-04-24
Most of the schools are now conducting face-to-face.,,sunstar,2023-04-24
")“‘Yung ating ginagawa na sistema na hybrid system na mayroong may pumapasok, mayroong nagzu-Zoom o kung anong klaseng pag-promote na pag-attendance, ay lahat gusto talaga na makapag-attend dahil iba talaga ‘yan,” he added.",,sunstar,2023-04-24
(The system that we are doing is a hybrid system where there are students who attend classes physically; some do Zoom or online classes.,,sunstar,2023-04-24
")Earlier, Senator Sherwin Gatchalian, chairman of the Senate Committee on Basic Education, called to bring back the students' summer vacation to April to May instead of July to August in the light of an incident in Cabuyao City, Laguna where over a hundred students were rushed to the hospital after getting ill during a fire drill conducted by the school amid the hot weather.",,sunstar,2023-04-24
Gatchalian said it is also advantageous for the students' vacation to be brought back during the dry season so they can go out and spend more time with their families instead of during the rainy season.,,sunstar,2023-04-24
The Alliance of Concerned Teachers expressed support for Gatchalian's call saying that students tend to lose their focus due to the summer heat.,,sunstar,2023-04-24
"Last month, the Department of Education said it has no plans yet to revert the summer vacation of students amid calls due to hot weather.",,sunstar,2023-04-24
"Over the weekend, the education department reminded schools that classes may be suspended “in cases of unfavorable weather and environment such as, but not limited to, extremely high temperatures which may considerably affect the conduct of classroom learning and put the learners’ health and wellbeing at risk.”The Parents Teachers Association Federation urged the Deped to provide air-conditioning units in classrooms to address the learning disruptions due to the hot weather.“Bagama’t may mga MOOE (Maintenance and Other Operating Expenses) po ang mga schools, hindi po ito magiging sapat upang maglagay ng air conditioning sa lahat ng classrooms natin,” Deped spokesperson Michael Poa responded.",,sunstar,2023-04-24
"(Although schools have MOOEs (Maintenance and Other Operating Expenses), it will not be enough to install air conditioning in all our classrooms.",,sunstar,2023-04-24
")“Kaya po mariin naming pinapaalalahan ang ating mga school heads na kung hindi na po conducive ang learning environment sa mga paaralan nang dahil sa init ng panahon maari po silang mag suspinde ng in-person at mag-implement ng ADMs (alternative delivery modes),” he added.",,sunstar,2023-04-24
"(That's why we strongly remind our school heads that if the learning environment in schools is no longer conducive due to the high temperature, they can suspend in-person and implement ADMs (alternative delivery modes).",,sunstar,2023-04-24
IATF reiterates alert status in 26 areas,,sunstar,2023-04-24
THE Inter-Agency Task Force (IATF) has placed 26 areas in the country under Alert Level 2 until the end of April.,,sunstar,2023-04-24
"In its Resolution 6-C approved on April 14, 2023, the IATF said the following provinces will be under Alert Level 2 until April 30:* Benguet (except Baguias, Sablan and Tublay)* Ifugao (except Alfonso Lista, Kiangan, Lagawe Capital and Lamut)* Quezon Province (except Alabat, Atimonan, Candelaria, City of Tayabas, Dolores, Gumaca, Lucban, Mauban, Padre Burgos, Pagbilao, Perez, Plaridel, Polilio, Quezon, Sampaloc, San Antonio, Sariaya, Tiaong and Unisan)*Palawan (except Cagayancillo, Culion, El Nido Bacuit and Kalayaan)* Camarines Norte (except Basud, Capalonga, Daet Capital, San Vicente and Talisay)* Masbate (except Balud Batuan, City of Masbate, Mandaon, Milagros and San Fernando)* Antique (except Anini-y, Barbaza, San Jose Capital, Sebaste and Tobias Fornier Dao)* Negros Occidental (except Cadiz City, Candoni; Cities of Himamaylan, Talisay, Victorias, La Carlota, Sagay and Silay; Valladolid, Enrique B. Magalona Saravia, Ilog, Murcia, Pontevedra, Pulupandan and San Enrique)* Bohol (Alburquerque, Balilihan, Batuan, Calape, Corella, Dimiao, Duero, Garcia Hernandez, Jagna, Lila, Loay, Loboc, Marobojoc, Pres.",,sunstar,2023-04-24
"Carlos P. Garcia Pittogo, San Isidro, San Miguel, Sevilla, Sikatuna and Tagbilaran City)* Cebu Province (except Alcoy, Borbon, Cities of Naga and Talisay, Oslob, Pilar, Poro, Santander and Tudela)* Negros Oriental (except Amlan, Bacong, Dauin, Dumaguete City, Valencia and Zamboanguita)* Leyte (except Abuyog, Albuera, Bato, Barugo, Baybay City, Dulag, Hindang, Inopacan, Javier, La Paz, Leyte, Matag-ob, Matalom, Palo, Pastrana, Tabontabon, Tunga and Villaba)* Western Samar (except City of Catbalogan, Marabut, Motiong, Pagsanghan, Paranas, San Sebastian, Talalora, Tarangnan and Zumarraga)* Lanao Del Norte (except Bacolod, Baroy, Kauswagan, Kolambugan, Lala, Linamon and Tubod)* Davao De Oro (except Mawab, Motevista, Nabunturan and New Bataan)* Davao Del Norte (except Braulio E. Dujali, Island Garden City of Samal and Santo Tomas)* Davao Del Sur (except Padada)* Davao Occidental (except Don Marcelino, Malita and Santa Maria)* North Cotabato (except Antipas, Arakan, City of Kidapawan, Kabacan and President Roxas)* Sarangani (except Maitum)* Sultan Kudarat (except Bagumbayan, City of Tacurong, Kalamansig, Lebak and President Quirino)* Dinagat Islands (except Cagdianao, Dinagat, Libjo, Loreto and Tubajon)* Basilan* Maguindanao (except South Upi and Upi)* Sulu (except Hadji Panglima Tahil Marunggas)* Tawi-Tawi (except Turtle Islands)Areas in exception were under Alert Level 1 along with the other areas across the country.",,sunstar,2023-04-24
"In a statement, the Department of Health (DOH), the task force’s lead agency, said the areas placed under Alert Level 2 “were not escalated from Alert Level 1; rather, these have maintained their Alert Level 2 status since June 2022.”It said no area in the country was escalated in terms of alert level status since January 2023.",,sunstar,2023-04-24
"The agency also said the Alert Level 2 status also does not mean that Covid-19 cases are on the rise in these areas.“While these areas have reached low risk classifications for cases and utilization rates, these have vaccination rates lower than 70 percent of the target total and population and/or 70 percent of the total A2 population (senior citizens).",,sunstar,2023-04-24
"Meeting these targets will allow these areas to be de-escalated to Alert Level 1,” the DOH said.“The DOH is continuously working with the local government units of the identified provinces and cities to increase their Covid-19 vaccination coverage.",,sunstar,2023-04-24
The DOH continues to monitor our health system capacity to ensure that Filipinos can continuously avail of healthcare services.,,sunstar,2023-04-24
"While some hospitals have reported some increases in admission, no hospital has reported full capacity,” it added.",,sunstar,2023-04-24
The health department urged the unvaccinated to get their jabs as their protection against the virus.,,sunstar,2023-04-24
DOH not considering reimposition of mandatory face mask policy,,sunstar,2023-04-18
"THE Department of Health (DOH) is not considering the reinstatement of the mandatory wearing of face masks amid the increasing coronavirus disease (Covid-19) cases in the country, health officer-in-charge Maria Rosario Vergeire said on Tuesday, April 18, 2023.",,sunstar,2023-04-18
"In a press briefing, Vergeire said the wearing of face masks especially for the elderly, persons with co-morbidities and those in crowded areas is still “encouraged” to prevent Covid-19 infection.",,sunstar,2023-04-18
Vergeire said the country’s Covid-19 positivity rate has further increased to 7.6 percent from 6.9 percent last week.,,sunstar,2023-04-18
Positivity rate refers to the percentage of people who test positive out of the number of people tested during a certain period.,,sunstar,2023-04-18
"The health department also recorded an increase on the daily average Covid-19 cases last week at 341, from 278 during the week prior.",,sunstar,2023-04-18
"But Vergeire said the country’s hospitalization rate, which is one of the considerations for the imposition of stricter health protocols, remains manageable.",,sunstar,2023-04-18
"As of Monday, April 17, the Philippines has a total of 9,723 active Covid-19 cases.",,sunstar,2023-04-18
"The total caseload was at 4,086,350 with 66,441 deaths.",,sunstar,2023-04-18
DOLE: PH employment sector 'beyond the recovery stage',,sunstar,2023-04-15
"THREE years after the onset of the coronavirus disease (Covid-19) pandemic, the Department of Labor and Employment (DOLE) on Saturday, April 15, 2023, declared that the country's employment situation is already ""beyond the recovery stage.",,sunstar,2023-04-15
"""In a statement, Labor Secretary Bienvenido Laguesma said the February 2023 Labor Force Survey (LFS) results showed that the employment sector is continuously on the rise and has gone over the stage of recovering from the effects of the pandemic.",,sunstar,2023-04-15
"""It presents the current state of the labor market beyond the recovery stage and reflects the continuous improvement in the country’s employment situation,"" said Laguesma.",,sunstar,2023-04-15
He said proof of this is the increase in employment and decline in unemployment numbers based on the latest LFS.,,sunstar,2023-04-15
"""There is a notable increase in the country’s employment rate by 1.6 percentage points or from 93.6 percent in February 2022 to 95.2 percent in February 2023,"" said the labor chief.",,sunstar,2023-04-15
"""There is a notable decrease in the number of unemployed workers on a  from 6.4 percent in February 2022 to 4.8 percent in February 2023,"" added Laguesma.",,sunstar,2023-04-15
"DOLE said the continued improvement in employment numbers may be attributed to the expansion in wholesale and retail trade (+701,000 or 6.96 percent);  and food service activities (+580,000 or 34.8 percent); agriculture and forestry (+554,000 or 5.76 percent); other service activities (+362,000 or 13.83 percent); and fishing and aquaculture (+340,000 or 27.45 percent).",,sunstar,2023-04-15
"On the other hand, Laguesma said DOLE is continuously prioritizing upskilling and reskilling of workers, especially the new entrants to the labor force, in order to increase  and employability.",,sunstar,2023-04-15
The onset of the Covid-19 pandemic in March 2020 resulted in massive job losses as businesses were forced to shut down due  restrictions.,,sunstar,2023-04-15
"Since then, the country's employment sector has slowly recovered with the gradual opening of the economy.",,sunstar,2023-04-15
DOH: No push yet for return of face mask policy,,sunstar,2023-04-14
"DESPITE the increasing number of coronavirus disease (Covid-19) cases, the Department of Health (DOH) is not yet pushing for the return of the mandatory face mask policy in the country.",,sunstar,2023-04-14
"In a brief statement, the DOH said there is no  for the revival of the mandatory wearing of face masks  Covid-19.",,sunstar,2023-04-14
"""Currently, there is no  from the Department of Health on the amendment of the Executive Order No.",,sunstar,2023-04-14
"7 regarding the wearing of face masks,"" said the DOH.",,sunstar,2023-04-14
"In October 2022, President Ferdinand Marcos Jr. issued Executive Order 7, which allows the voluntary wearing of face masks in indoor and outdoor settings.",,sunstar,2023-04-14
"Earlier this week, though, Iloilo City Mayor Jerry Treñas reimposed the policy requiring all employees and visitors to wear face masks inside City Hall.",,sunstar,2023-04-14
The order by Treñas came after the mayor contracted Covid-19 and was later admitted to a hospital.,,sunstar,2023-04-14
