Text,Annotate,Outlet,Date
"""When regional countries  to mutual trust, solidarity, cooperation and properly handling differences, they have in their hand the key to peace and stability in the South China Sea,"" she added.",,mb,2023-05-05
"Meanwhile, on Twitter, former Department of Foreign Affairs secretary and current Philippine Ambassador to the United Kingdom Teddy Boy Locsin defended the new defense guidelines between Manila and Washington.",,mb,2023-05-05
"He said the US ""is not moving to meddle in the South China Sea Arbitral Award issue.""",,mb,2023-05-05
"""But it must meddle if there is an attack on the public vessels of the only US military treaty ally in the world: the Philippines,"" he said.",,mb,2023-05-05
"Locsin said protecting the Philippines is ""the iron obligation of the US"" under the Mutual Defense Treaty. The Philippines also has the same obligation for the US, he added.",,mb,2023-05-05
"""It is a mutual defense treaty. Neither side gets a free ride,"" he said.",,mb,2023-05-05
No US call on PH troops for Taiwan deployment --- Marcos,,mb,2023-05-05
"WASHINGTON, D.C.—The United States did not ask the Philippines to send military troops should a war ensue amid the rising tensions over Taiwan.",,mb,2023-05-05
"""No,"" was Marcos' prompt answer when asked if there was a request from the US to contribute military troops should a war break out between the US and China over Taiwan.",,mb,2023-05-05
"""[T]o be fair, the United States has never brought up the possibility that we will use —that the United States will use the EDCA (Enhanced Defense Cooperation Arrangement) sites as staging area for any offensive action against any country,"" Marcos said.",,mb,2023-05-05
"""And I think we are in lockstep with the US with that and that they understand the concerns that the Philippines has and are sensitive to the reasons why we have those concerns,"" he added.",,mb,2023-05-05
"Marcos explained that the Philippine government has made ""it very clear"" that the bases of American forces in the country will not be used as staging posts for any military action.",,mb,2023-05-05
"He was referring to the EDCA sites in the country, which, he said, were originally established for natural and humanitarian disaster responses.",,mb,2023-05-05
"""[T]he original concept behind this cooperation agreement that we have with the US, that —from which this new bases were derived from was really because of the effects of climate change and the increasing instances of disasters in the Philippines,"" he said during the Center for Strategic and International Studies (CSIS) ASEAN Leadership Forum Thursday afternoon here.",,mb,2023-05-05
"""[T]he EDCA sites were meant to be —were conceptualized really to be these — the places that we could use so as to be able to provide quicker relief, quicker rescue. Do a better job, in other words, of rehabilitating and reconstructing the damage that has .—that will be caused by these disasters,"" he added.",,mb,2023-05-05
"The President said the security and defense aspect of the EDCA sites ""became part of that mission"" but if there would be an attempt to use it for military action, then ""that would be outside the parameters of what we had discussed and what the EDCA sites are in fact for.""",,mb,2023-05-05
"He further said it is not even a possibility, simply because it was not the purpose of EDCA sites.",,mb,2023-05-05
"The US and the Philippines announced last month that they will expand EDCA in the country by establishing four new sites: Naval Base Camilo Osias in Santa Ana, Cagayan; Camp Melchor Dela Cruz in Gamu, Isabela; Balabac Island in Palawan; and Lal-lo Airport in Cagayan.",,mb,2023-05-05
These are in addition to the five existing sites in the country.,,mb,2023-05-05
"According to the US, the new locations will strengthen the interoperability of the U.S. and Philippine Armed Forces and allow us to respond more seamlessly together to address a range of shared challenges in the Indo-Pacific region, including natural and humanitarian disasters.",,mb,2023-05-05
E-jeepney made in China bound for Bacolod road test,,mb,2023-05-04
Bacolod City is set to  a Chinese-made electric jeepney prototype as it heads towards road modernization.,,mb,2023-05-04
"Developed by the Korean-invested  Jiangsu Fengchuen New Energy Power Technology Co. Ltd. (Fengchuen), the prototyp is already on its way to the Philippines.",,mb,2023-05-04
It will then be presented to the local officials In Bacolod City  for evaluation.,,mb,2023-05-04
"The Department of Foreign Affairs (DFA) said Thursday, May 4, that work on the prototype vehicle were based ""on the  of extensive consultations with the Bacolod City government on requirements and standards, and with jeepney operators on desired design and capacity specifications.""",,mb,2023-05-04
"While in China, officials from the Philippine government and executives of the  boarded the 22-seater jeepney for a test drive  conducted at the factory and to see its power, stability, roadworthiness and standard features, such as rapid air conditioning cooling and video monitors.",,mb,2023-05-04
"Also known as E-Future, Fengchuen is a Chinese ""total solution provider"" specializing in electric vehicles (EVs) for logistics transport as well as in lithium EV batteries.",,mb,2023-05-04
"Focusing on research and development,  has its own product engineering and design for EV batteries and core electric vehicle elements, such as power trains and electrical units.",,mb,2023-05-04
"It is also interested in conducting EV-related investments in the Philippines as it builds on recent state visit of President Ferdinand ""Bongbong"" Marcos Jr. to China.",,mb,2023-05-04
"PH, US chart guidelines for next defense cooperation phase",,mb,2023-05-04
The Philippines and the United States have crafted guidelines for their next-phase bilateral defense cooperation as officials of both sides recognized threats that may arise in various operational domains.,,mb,2023-05-04
"This developed as President Ferdinand ""Bongbong"" Marcos Jr. and his delegation met key Washington officials, including President Joe Biden and Defense Secretary Lloyd Austin III, who both reaffirmed the  to protect the Philippines, particularly against any armed attack.",,mb,2023-05-04
"The Bilateral Defense Guidelines were  established on May 3 by Austin and his Filipino counterpart, Defense Senior Undersecretary Carlito Galvez Jr. during Marcos' visit to the US capitol. These guidelines recognize that threats may arise in land, sea, air, space and cyberspace, among others, and take the form of asymmetric, hybrid, and irregular warfare and gray-zone tactics.",,mb,2023-05-04
"""The guidelines chart a way forward to build interoperability in both conventional and non-conventional domains,"" a fact sheet provided by the US Defense Department said.",,mb,2023-05-04
"There are ""multiple lines of effort"" to pursue under the guidelines that include: modernizing defense capabilities, deepening interoperability, enhancing bilateral planning and  transnational and non-conventional threats and contributing to global peace and regional peace and security.",,mb,2023-05-04
"Under the guidelines, both sides will ""coordinate closely"" for the modernization of Philippine defense, through  of a Security Sector Assistance Roadmap; prioritize procurement of interoperable defense platforms sourced from US and Philippines programs and funds; and expand investments in non-material defense assets, including through education and training exchanges and exercises.",,mb,2023-05-04
"The Philippines and the US will also improve  ability to counter attacks, either armed or through space and cyberspace; expand maritime cooperation that will not only be limited to joint patrols; and deepen cooperation under the Enhanced Defense Cooperation Agreement (EDCA) by rotational US troops' access to agreed locations, among other terms.",,mb,2023-05-04
"Both sides are also expected to share information with each other real-time, especially on ""early indicators of threats to the peace and security,"" that will include various agencies; improve the security of critical infrastructure in the face of attacks emanating from state and non-state actors; and pursue capacity-building activities to respond to chemical, biological, radiological and nuclear-related attacks and to counter the proliferation of weapons of mass destruction.",,mb,2023-05-04
"The Philippines and the US will also sustain their participation in multilateral fora, anchored in shared support for ASEAN centrality; and prioritize trilateral and multilateral defense cooperation.",,mb,2023-05-04
"The Philippine-US strengthened military ties came in the heels of China's aggression in the South China Sea, including the West Philippine Sea. Both sides said the alliance aimed to ensure peace and stability in the region.",,mb,2023-05-04
"US, PH vow stronger alliance through EDCA",,mb,2023-05-04
"WASHINGTON, D.C.—The Philippines and the United States intend to strengthen their alliance under the Enhanced Defense Cooperation Agreement (EDCA).",,mb,2023-05-04
"US Secretary of Defense Lloyd Austin III and Department of National Defense Senior Undersecretary Carlito Galvez, Jr. agreed to further strengthen bilateral cooperation under the Enhanced Defense Cooperation Agreement (EDCA).",,mb,2023-05-04
"According to the officials, the goal  is to strengthen interoperability, through infrastructure improvements; enhanced joint use of facilities; advancement of maritime security, maritime domain awareness, and humanitarian assistance and disaster relief capabilities; and rotational US access to agreed locations under the updated EDCA.",,mb,2023-05-04
"The moves to enhance these aspects dovetail with the countries' shared vision for a free and open Indo-Pacific region.  The officials also recognized that both countries need to improve bilateral planning and information sharing, increase vigilance against transnational and non- conventional threats, and contribute to global and regional security.",,mb,2023-05-04
"""Recognizing that threats may arise in several domains – including land, sea, air, space, and cyberspace – and take the form of asymmetric, hybrid, and irregular warfare and gray-zone tactics, the guidelines chart a way forward to build interoperability in both conventional and non-conventional domains,"" both leaders stated.",,mb,2023-05-04
"The two Defense chiefs said the guidelines reaffirm that an armed attack in the Pacific, including anywhere in the South China Sea, on either of their public vessels, aircraft, or armed forces – which includes their Coast Guards – would invoke mutual  under Articles IV and V of the 1951 U.S.-Philippines Mutual Defense Treaty.",,mb,2023-05-04
Austin and Galvez agreed on modernizing defense capabilities through close coordination to identify priority defense platforms and armed force packages that will  deterrence capacity.,,mb,2023-05-04
"They will also aim prioritize the procurement  of interoperable defense platforms sourced from US programs and Philippine national defense procurement and funding initiatives as well as expand exchanges, exercises, and  operations activities.",,mb,2023-05-04
US Defense to PH: We always have your back; We’re family,,mb,2023-05-03
"WASHINGTON, D.C.—United States Defense Secretary Lloyd Austin told President Ferdinand ""Bongbong"" Marcos Jr. that the US will always back the Philippines in the South China Sea and elsewhere.",,mb,2023-05-03
"During their meeting at the Pentagon on Wednesday, May 3 (Washington time), Austin reiterated his  to the Philippines in case of armed attacks against public vessels or aircraft anywhere in the Pacific, including the South China Sea, citing their Mutual Defense Treaty.",,mb,2023-05-03
Austin told Marcos that the US will always have the Philippines' back.,,mb,2023-05-03
"""President Biden has made clear  to the defense of the Philippines is ironclad. And let me tell you once again that our Mutual Defense Treaty applies to armed attacks on our armed forces, coast guard vessels, public vessels, or aircraft in the Pacific including anywhere in the South China Sea,"" Austin said.",,mb,2023-05-03
"""So make no mistake Mr. President, we will always have your back in the South China Sea or elsewhere in the region,"" Austin added.",,mb,2023-05-03
"The US pointed this out following the latest incident in the West Philippine Sea, where a Philippine Coast Guard vessel and a Chinese Coast Guard ship nearly collided due to the latter's alleged shadowing.",,mb,2023-05-03
"The US Defense chief also stressed that the Philippines has been ""an indispensable friend and ally"" to the United States.",,mb,2023-05-03
"""And I said before Mr. President, we’re more than allies, we’re family and we share  vision for free and open Indo-Pacific because a region governed by rules and rights help provide security and prosperity for our two countries and for the whole region,"" Austin said.",,mb,2023-05-03
"Marcos, on the other hand, told Austin that he looks forward to a ""very bright future"" between the two long-time allies.",,mb,2023-05-03
"""Mr. Secretary, I look forward to a very bright future between the Philippines and the United States, a future that is founded on the long experience and as you say, friendship and familial relationship because the people-to-people exchanges between our two countries have been ongoing at every level,"" Marcos said.",,mb,2023-05-03
The President also mentioned to Austin what he told US President Joe Biden about evolving their partnership amid the new challenges in the international scene.,,mb,2023-05-03
"During their meeting, both leaders discussed plans to swiftly operationalize the four new Enhanced Defense Cooperation Agreement (EDCA) sites in Northern Luzon and Palawan.",,mb,2023-05-03
"These new sites will  training, exercises, and other cooperative activities – including to support the US and Philippine Armed Forces’ (AFP) maritime security, maritime domain awareness, and humanitarian assistance and disaster relief capabilities – to address a range of shared challenges in the Philippines and across the Indo-Pacific.",,mb,2023-05-03
"They also discussed ways to coordinate more closely with like-minded nations—including Australia and Japan—to strengthen shared principles, including the rule of law, freedom of the seas, and respect for territorial sovereignty.",,mb,2023-05-03
Marcos was  by Austin at the Pentagon with full military honors on Wednesday morning here prior to their meeting.,,mb,2023-05-03
Scenes here at the Pentagon ahead of the full honors ceremony for President Marcos. He is set to meet with Defense officials here after the ceremony.  ,,mb,2023-05-03
Zubiri: No need for EDCAs if there are no bullies,,mb,2023-05-03
"Senate President Juan Miguel Zubiri on Wednesday, May 3, said the Philippines does not need PH-US Enhanced Defense Cooperation Agreement (EDCA) sites if there are no bullies in the South China Sea.",,mb,2023-05-03
Zubiri made this observation during a press forum  following a statement of US President Joe Biden in Washington that he “can’t think of any better partner to have than” President Marcos  as they held a bilateral meeting on Monday headlined by regional security issues spawned by China’s aggressive activities in the South China Sea.,,mb,2023-05-03
"The South China Sea, a busy sea lane where more than $5 trillion in goods pass through every year, is the subject of a longstanding maritime row involving China, which claims virtually the entire area, and the Philippines, Malaysia, Vietnam, Brunei and Taiwan, which have overlapping claims.",,mb,2023-05-03
"Zubiri said China, an economic and military power, has been harassing Philippine Navy and Coast Guard  vessels in the West Philippine Sea although the United Nations Arbitration Court rejected China’s historical claim over most parts of the South China Sea in 2016.",,mb,2023-05-03
"Earlier, Senator. Jospeh Victor ‘’JV’’ Ejercito lamented that while China claims it is friend of the Philippines, ‘’it acts otherwise.’’ China is a bully, he added.",,mb,2023-05-03
"Zubiri said that relatively big Chinese Coast Guard vessels have been bullying Philippine vessels and harassing fishermen in the Scarborough Shoal, Ayungin Shoal and Pagasa island .\ \",,mb,2023-05-03
"These are nearer to Philippine territory than to China and are well within the Philippine exclusive economic zone (EEZ), he explained.",,mb,2023-05-03
"The Scarborough Shoal is about 200 nautical miles west of Zambales in Luzon or is more than 800 nautical miles east of Hainan, the easternmost land mass of China.",,mb,2023-05-03
"China claims possession of the seas after 80 kilometers off these shoals and islands in the Philippines, Zubiri said.",,mb,2023-05-03
"Zubiri said the US, under Philippine-US military agreements,’’ could also act with dispatch on how to help defend us, in times where there will be intrusions from other countries because they are a treaty ally. We are a treaty ally with the United States.’’",,mb,2023-05-03
"While President Marcos had said that the Philippines does not have enemies but it is a friend to all, Zubiri pointed out that there are bullies around that harass Filipino fishermen, Philippine Navy and Coast Guard vessels.",,mb,2023-05-03
"""At dahil doon, sa aking panaanaw, talagang kailangan natin ang EDCA sites (That to me is basis to support the EDCA sites). Kailangan natin ng tulong galing sa ating kapatid at treaty ally na Amerikano (We need the help of a brother and a treaty ally),’’ he stressed.",,mb,2023-05-03
"""Let’s face it, kulang na kulang po tayo ng armas, wala po tayo masyadong surface-to-air missiles, wala po tayong mga torpedo, wala po tayong mga anti-tank missiles, maliliit po ang ating barko (Let’s face it, we really need arms, we don’t have surface-to-air missiles, we don’t have torpedos, we don’t have anti-tank missiles, our vessels are small),"" he said.",,mb,2023-05-03
"""Now, under the EDCA sites, we allow our partner and ally, our treaty ally, the United States, to do temporary basing ng mga (of their) equipment nila,’’ he added.",,mb,2023-05-03
"The Senate chief said that under EDCA, the US also helps the country in times of calamities or natural disasters.",,mb,2023-05-03
"He cited US help in the Mindoro oil spill and in the search for persons missing following a sinking of a dive boat in Tubbataha, Palawan.",,mb,2023-05-03
PH Navy joins ASEAN-India Maritime Exercise; code for unplanned sea encounters among highlights,,mb,2023-05-03
The Philippine Navy (PN) has deployed a 140-strong contingent to Singapore for the Association of Southeast Asian Nations (ASEAN)-India Maritime Exercise (AIME) 2023 from May 2 to 8 which will incorporate drills among participating countries to practice a code for unplanned encounters at sea.,,mb,2023-05-03
(Photo by Philippine Navy),,mb,2023-05-03
"Capt. Sherwin Respeto, the Philippine Defense and Armed Forces Attaché in Singapore,  the PN contingent who arrived at the Changi Naval Base, Singapore on May 1 for the inauguration of the AIME 2023. Singapore's liaison officers were also present to  the Philippine contingent.",,mb,2023-05-03
"“As the Philippine Navy enjoys the influx of modern assets, its participation in this international exercise will sharpen the skills of its personnel,” said Capt. Benjo Negranza, PN spokesperson.",,mb,2023-05-03
Among the highlights of the exercise is the practice by the participating navies of the Code for Unplanned Encounters at Sea (CUES).,,mb,2023-05-03
The Singapore Ministry of Defence said that CUES is a “confidence-building measure to promote trust and reduce the likelihood of accidents or miscalculations in the maritime domain.”,,mb,2023-05-03
"“This exercise (AIME 2023) allows navies of ASEAN Member States and India to strengthen collaboration, enhance understanding, and build confidence to  maritime security challenges at sea,” the Singapore Ministry of Defence said in a press release on May 2.",,mb,2023-05-03
The exercise was held as China continues to flex its might in the waters surrounding ASEAN countries as well as in Indian Ocean.,,mb,2023-05-03
"Last April 23, China Coast Guard (CCG) vessel 5201 carried out dangerous maneuvers near Philippine Coast Guard (PCG) vessel BRP Malapascua by maintaining a perilous distance of only 50 yards in the Ayungin Shoal, West Philippine Sea.",,mb,2023-05-03
"China was criticized for the near-collision although Chinese Foreign Ministry spokesperson Mao Ning blamed the PCG for the incident, saying it was a “premeditated and provocative action for the Philippine vessel to barge into the waters of Ren’ai Jiao (Ayungin Shoal).”",,mb,2023-05-03
"By participating in AIME 2023, Negranza said that the PN is showing  to promoting regional peace and stability” among its counterparts from ASEAN and Indian navies, as well as neighboring countries.",,mb,2023-05-03
"The AIME 2023 involves nine ships, six aircraft, and over 1,800 personnel from 10 participating countries namely co-hosts Singapore and India, Brunei, Cambodia, Laos, Malaysia, Myanmar, Philippines, Thailand, and Vietnam.",,mb,2023-05-03
"The Singaporean Minister of Defence said that the AIME  of a shore phase at RSS Singapura – CNB which will be followed by a sea phase in international waters along the transit route to the Philippines, where participants will subsequently take part in the ASEAN Multilateral Naval Exercise to be hosted by the PN. ",,mb,2023-05-03
"“During the shore phase, personnel will participate in professional exchanges in Visit, Board, Search and Seizure, and Humanitarian Assistance and Disaster Relief operations,” the Singaporean Ministry of Defence said.",,mb,2023-05-03
"“During the sea phase, RSS Supreme and other participating ships will conduct various serials, including helicopter cross-deck landings, as well as maritime  and maneuvering exercises,” it added.",,mb,2023-05-03
"The exercise will conclude with a sail past of all participating ships at sea, or an inspection of the fleet of ships.",,mb,2023-05-03
"Aside from AIME 2023, the PN contingent will also attend the International Maritime Defense Exhibition Asia (IMDEX Asia) 2023 from May 3 to 5, which provides an avenue to foster engagements and showcase the latest innovations in naval technology.",,mb,2023-05-03
"Bong Go urges China to stop all forms of bullying, encroachment in the West PH Sea",,mb,2023-05-03
"Senator Christopher “Bong” Go on Wednesday, May 3 has called on China to stop all forms of bullying and encroachment activities in the West Philippine Sea (WPS).",,mb,2023-05-03
Go said he  to defend the country’s sovereignty rights and standing up against any intrusion on its territorial waters.,,mb,2023-05-03
"""You know we Filipinos, we are a small country, but Filipinos are brave. So I'm begging you, if what the bullying is true, if it's bullying, I'm begging you to stop bullying Filipinos,” said Go, vice chairman of the Senate Committee on National Defense in a recent ambush interview.",,mb,2023-05-03
"“Because we are Filipinos we will fight for what is ours. What is ours is ours. That's ours. So stop using violence or bullying.  Just because we are a small country, we will be oppressed, don't do that. Let’s maintain respect,"" he further stressed.",,mb,2023-05-03
"Last April 23, a day after Chinese Foreign Minister Qin Gang visited Manila and met with President Ferdinand “Bongbong” Marcos Jr., the Philippine Coast Guard (PCG) claimed the China Coast Guard (CSG) used “dangerous maneuvers” to block its much smaller vessel causing the near-collision of two of their coast guard ships near Ayungin (Second Thomas) Shoal. ",,mb,2023-05-03
"Last February, the PCG had also reported an incident in which a Chinese security vessel allegedly used a military-grade laser against a Philippine patrol boat in the disputed waters.",,mb,2023-05-03
"As tensions in the WPS persist, the senator called for unity in dealing with the challenges posed by China’s assertiveness in the region. He emphasized the importance of defending national interests and promoting peaceful resolutions to territorial disputes, as what former president Rodrigo Duterte did.",,mb,2023-05-03
"""As started by (former) president (Rodrigo) Duterte, it is the State's mandate to protect, promote, and fight for what is ours. He doesn't want to fight but it is important that we fight for the country's interest and fight for what is ours,"" he stressed.",,mb,2023-05-03
Rodriguez calls China a 'frenemy'; says even Digong got fed up,,mb,2023-05-03
"China isn't the Philippines' friend, but rather its frenemy.",,mb,2023-05-03
"Cagayan de Oro 2nd district Rep. Rufus Rodriguez gave this description of China in the context of President Ferdinand ""Bongbong"" Marcos Jr.'s ongoing and so far productive trip to the United States (US).",,mb,2023-05-03
"“China is not a friend. It is a frenemy. It is an interloper in the West Philippine Sea,” Rodriguez said in a statement Wednesday, May 3.",,mb,2023-05-03
"According to the Mindanao solon, the ""aggressive, harassment and bullying activities"" of China in the West Philippine Sea (WPS) “are pushing our country to be closer to its long-time ally, the United States"".",,mb,2023-05-03
"“The US is our only defense treaty ally. They are bound  to our defense under our 1951 Mutual Defense Treaty. US officials have repeatedly declared that their obligations under the treaty would kick in the moment a foreign power attack us, including in the South China Sea. That is very reassuring,” said the House Committee on Constitutional Amendments chairman.",,mb,2023-05-03
"A ""frenemy"" refers to ""a person with whom one is friendly, despite a fundamental dislike or rivalry"" or ""a person  the characteristics of a friend and an enemy"", as per Wikipedia. It is a an oxymoron and a portmanteau of ""friend"" and ""enemy"".",,mb,2023-05-03
"Rodriguez said he believes most Filipinos support Marcos' decision to cultivate again the friendly relations that had existed between the Philippines and the US during the time of his late father, President Ferdinand Marcos Sr.",,mb,2023-05-03
"“Those ties have been disrupted by the ouster of the US military bases during the Aquino administration and by the previous government’s so-called ‘China pivot’,” he noted.",,mb,2023-05-03
"He pointed out that despite the efforts of then-president Rodrigo Duterte to hammer out closer ties between Manila and Beijing, the country “received only empty promises of assistance and loans"" that did not materialize from China.",,mb,2023-05-03
"Rodriguez noted that toward the end of his term, Duterte was so frustrated that he ordered the termination of negotiations for some Chinese loans.",,mb,2023-05-03
"“Chinese harassment and bullying of our Coast Guard patrols and fishermen continued inside our own 200-mile exclusive economic zone (EEZ) in the [WPS], from Pangasinan and Zambales in the north to Palawan in the south,” he said.",,mb,2023-05-03
Marcos is currently in the US for a five-day visit. He has already met with US President Joe Biden and Vice President Kamala Harris.,,mb,2023-05-03
"China must respect int'l law, arbitral ruling to minimize incidents in SCS --- US official",,mb,2023-05-03
The United States has told China to respect freedom of navigation and honor the 2016 Arbitral Ruling related to the South China Sea to avoid repetition of the near collision incidents between Chinese and Philippine vessels in the contested waterway.,,mb,2023-05-03
"US Assistant Secretary of State Daniel Kritenbrink said Washington is ""deeply concerned"" about Beijing's ""continued intimidation and harassment of Philippine vessels"" as its coast guard once again held a dangerous maneuver against its Filipino counterpart.",,mb,2023-05-03
"On April 19 and 23, Chinese vessels had blocked the path of Philippine vessels on patrol mission in the Ayungin Shoal, which led to a near collision incident between the two ships.",,mb,2023-05-03
"Speaking at an online press conference on Wednesday morning (Manila time), Kritenbrink said such actions and behavior ""is truly unacceptable"" and the US ""will continue to track and monitor those interactions.""",,mb,2023-05-03
"According to Kritenbrink, ""the best way to prevent such instances in the future would be for the PRC (People's Republic of China) to make  to uphold the rules-based international order.""",,mb,2023-05-03
"He also urged Beijing to respect the ""freedom of navigation in the South China Sea and to abide by the 2016 Arbitral Tribunal ruling which of course is binding on both parties."" The 2016 ruling affirmed the Philippine claim over the West Philippine Sea, a part of the bigger South China Sea.",,mb,2023-05-03
"""We again call upon Beijing to desist from its unprovocative and unsafe conduct,"" Kritenbrink said.",,mb,2023-05-03
"He said the US would continue regularly operating in the contested waterway to ""demonstrate the principle that all countries should be able to, or are able to fly. sail and operate anywhere where international law allows.""",,mb,2023-05-03
"With a strengthened military alliance between the US and the Philippines, the official also said it was ""somewhat puzzling"" for China to claim that the Western giant is dragging Manila into conflict in the Taiwan Strait.",,mb,2023-05-03
"Kritenbrink said the US and the Philippines ""share vision for [a] peaceful and stable region,"" so it is concerning for him why China would make such a claim.",,mb,2023-05-03
"""We support the maintenance of peace and stability across the Taiwan Strait. We oppose unilateral efforts to change the status quo by either side and we insist that Cross Strait differences be resolved peacefully,"" he said.",,mb,2023-05-03
Marcos concerned over China's provocation in South China Sea,,mb,2023-05-02
"WASHINGTON, D.C.—President Ferdinand ""Bongbong"" Marcos Jr. said he is concerned over the provocations made by China in the South China Sea.",,mb,2023-05-02
"During his meeting with US Vice President Kamala Harris here on Tuesday morning, May 2, Marcos said the issues arising in the South China Sea are a matter of concern for the Philippines.",,mb,2023-05-02
"""As concerned as you could possibly be. It is one of the major issues that we have to face back home,"" Marcos said when asked how concerned he is with the continued provocation of China in the South China Sea.",,mb,2023-05-02
"While the President did not categorically say that the alliance of the Philippines with the United States will help in protecting the region, he stressed that their ties should ""just keep going.""",,mb,2023-05-02
